Row	1	2	3	4	5	6	7	8	9	10
1	6.55855046421	6.10218857989	6.01230769231	8.087960199	9.64119402985	8.19336935884	6.92310821806	7.3639800995	10.2320819113	8.62316742081
2	33.9050746269	25.1112437811	17.2519402985	42.1140298507	27.9176119403	15.5389054726	34.7882587065	24.0123383085	12.5912456804	11.1145701357
3	5.40664150943	6.7142081448	24.8553233831	18.704079602	12.3396226415	19.480199005	19.5333936652	15.0384079602	77.2994898799	62.9056716418
4	15.0917412935	46.0750370248	32.553727168	27.1241791045	39.3078606965	19.7735323383	18.7369154229	62.0595024876	42.247761194	42.0001809955
5	7.12127983748	8.51641791045	9.6833964127	47.3789054726	32.1668778281	21.2532126697	48.1659728507	32.6871641791	19.2314932127	43.9154228856
6	8.50805429864	7.51873303167	12.6951023685	7.12883691794	9.96045663175	35.6774129353	25.9034825871	14.5787064677	22.0662686567	14.9749323291
7	6.1944278607	64.1627447754	44.2593207547	27.6284162896	62.8998470048	39.1376603774	29.025520362	39.8021719457	26.5619900498	14.0137556561
8	33.3713432836	37.1164179104	32.191641791	12.3650706292	10.1336185618	12.1958208955	40.7816915423	37.2423880597	19.6093532338	37.7171040724
9	21.2117412935	11.0700452489	39.6407960199	12.3290497738	9.05526970954	10.0016289593	10.8048102322	13.3182089552	41.1166169154	17.2672636816
10	8.66945273632	21.775920398	9.33269855495	7.64119402985	65.8923811091	35.3008955224	27.8352238806	55.6899936265	39.1301132075	30.0895522388
11	33.3970149254	24.8511442786	8.07251461988	56.5846766169	53.872238806	31.143880597	14.5693532338	11.8370149254	11.684597255	7.14986681621
12	7.65373584906	7.20519993418	7.34281519545	7.09830845771	7.79655516725	7.52845731403	10.1206308109	14.67960199	10.3972830189	8.83926435407
13	8.93213930348	7.25538461538	7.47113122172	7.17429864253	7.38110909988	8.10328358209	10.130678733	9.83488146402	10.7312217195	9.2760199005
14	53.9576119403	27.2153233831	19.1430845771	54.6019900498	23.8366169154	16.7686877828	21.7850746269	11.1426627353	14.5514427861	10.8662388944
15	9.07860696517	8.64468127891	28.1192039801	16.0945273632	16.111641791	17.1070646766	8.87465940054	14.3718291906	69.2084910318	68.0671493213
16	28.1301492537	50.0231994901	33.073509434	22.1944278607	39.6736318408	17.5864676617	18.6647963801	48.1474626866	43.9946268657	47.1878606965
17	19.1416915423	11.0688465032	12.487444232	47.7587330317	35.6137313433	23.8091542289	61.0743891403	34.9554228856	25.1209950249	36.0919402985
18	15.3521509434	11.3129618534	12.7610859729	13.5233830846	7.94280846921	29.6523383085	24.7004975124	16.5846766169	27.3980090498	21.0776119403
19	14.6294527363	52.9526037736	34.3412935323	35.8565174129	45.0997014925	43.0023037683	26.6886621688	47.9001151884	27.3487782805	17.0082382017
20	35.2150226244	33.4184615385	33.5237810945	14.9263269389	11.1244034886	13.3530348259	61.1924528302	37.4714932127	22.2494117647	59.6139303483
21	30.327761194	11.5452736318	26.9331343284	16.5512437811	9.4344278607	9.49893039329	11.712039801	15.0376470588	47.223880597	32.4282587065
22	13.1791044776	23.2941176471	13.1075113122	8.08629267456	72.79960199	50.356561086	28.5152238806	64.9235181644	54.7397735849	44.6903167421
23	46.5305472637	20.4033830846	11.1513962264	38.5816915423	51.9291542289	34.2714427861	16.8362189055	14.8861066236	16.2455066922	11.7285572139
24	7.25651741294	6.99708539784	7.15463215259	7.10718586913	7.73962571196	7.44676616915	8.02855321861	10.5112990434	9.56853710713	10.2903482587
25	7.09309309309	7.10925373134	7.83744394619	7.12394288091	8.05631840796	9.07963800905	9.0321888412	9.67085334318	9.26614495721	10.8318674315
26	58.7053393665	38.6853731343	13.3277828054	59.3618099548	31.7544841205	20.4748258706	25.4624875622	14.8874444627	9.22420634921	13.4670311646
27	7.98885572139	8.88437810945	24.4358208955	20.2766169154	15.5793034826	23.4742288557	17.2499502488	9.37631840796	68.6180802438	62.1859470133
28	28.4972848445	51.5900906202	33.9930680715	24.593220339	38.0701003785	22.3598190045	13.9928704804	43.5056716418	44.7616289593	47.7174129353
29	15.6262210192	13.4110188679	13.5689552239	60.2879710383	28.8971532006	25.8933333333	47.703681592	38.2019900498	22.6073631841	44.5793034826
30	15.6784079602	9.27524499361	12.9356277884	14.9375124378	10.4253393665	45.1588059701	29.375721393	16.128159204	37.7693532338	32.7172139303
31	20.055920398	61.7256342715	43.7180090498	35.8891542289	65.3231357553	51.472107948	30.2805970149	47.2234825871	27.2437810945	18.127960199
32	35.2001809955	36.1902487562	32.0232835821	16.9088895919	13.192238806	13.9881134518	50.7261691542	28.6029850746	24.9988059701	48.9723390695
33	33.5420895522	17.3192039801	30.5671641791	13.9742986425	14.0295031056	11.20039801	8.07203667322	11.2747169811	36.0763800905	39.6121393035
34	12.6742288557	26.9530348259	18.5022885572	13.9484162896	65.4025012342	64.9946268657	42.2117412935	75.0124886878	68.4109452736	60.2780099502
35	29.3731343284	24.456119403	9.49826701788	50.2985074627	42.9269651741	34.6378109453	18.3251741294	15.2652075472	15.391245283	10.0917787328
36	8.33773755656	6.5592039801	16.0284577114	8.04983726607	40.7069683258	10.0249818972	10.3533248953	11.7931438236	10.2757735849	23.2666666667
