Row	1	2	3	4	5	6	7	8	9	10
1	5.57504147664	5.86903089323	5.87572953188	5.35511992777	12.0182650464	5.5992213725	7.70193910003	9.58097053029	10.0075917932	10.987816912
2	19.8938593615	12.4416102304	8.80066145242	18.293382386	16.8474455749	17.3455389371	20.0557565144	7.48146998667	18.9552790525	11.619567893
3	16.279589553	14.5622307844	10.4849797155	12.1969417428	7.26563940643	13.7424831452	13.4439424229	11.1677236741	25.0850879357	22.8933976273
4	11.3363946088	24.8341551728	18.0257749822	18.7899368901	14.4250373851	12.8299042	17.7019144197	18.2470721989	9.60536491924	6.73735066355
5	14.220848493	14.9705983025	12.5047046141	17.5291174843	8.83808710194	7.049362783	18.9697166476	18.0357806948	19.8305282756	7.8016836306
6	10.7501326274	9.80913576383	7.4710432447	5.65334681841	8.37776889941	10.4781444323	11.6165690741	13.3642829659	7.94570882648	9.62220498645
7	12.1365715154	27.1298315974	20.5455254532	14.7121106243	17.6904434233	14.7887686718	13.7988249749	10.0807626271	12.9577640386	10.1000262668
8	30.5400217834	30.375552635	12.299484841	9.7944782719	13.2606881804	7.90091241207	11.6416077784	9.375057703	10.2303687558	15.3056800239
9	14.6518474025	7.30983343652	17.0864023851	10.8972393144	7.46740154001	13.2707119852	9.81808319083	10.6405235169	12.8302367058	11.1239575517
10	7.02675957431	12.5478561559	7.74851743229	10.8568571995	27.5647653891	21.4885909582	13.2369285142	25.6273491478	18.3194982074	15.0983726178
11	14.6984631055	8.23308529077	8.58183877162	15.050174043	24.3658189726	11.7602788552	7.47831238496	10.3336555976	14.2559656098	5.80043674639
12	7.81540341491	6.4694474892	12.3836959531	6.06538541844	5.18853594808	8.80194747749	5.89968427571	10.7914301675	14.4863093048	5.78226040085
13	10.6164311373	6.81553731664	6.15482780461	10.7785786855	5.02619771842	5.2424977843	5.11658410903	6.46232688934	5.76960177018	6.20147846805
14	17.4018130788	13.0363893355	9.47428890173	19.8129244948	11.6573287205	8.94803372158	9.33377048908	6.54412587163	7.85362143721	7.29301817604
15	16.1870895992	10.0336804976	11.8423191562	9.33545832029	8.18204736786	13.1409670182	7.90534416314	12.8072293081	11.3353923353	19.8432341993
16	18.3472284879	22.1042103207	15.6231022175	11.5747034395	14.3393519184	9.85894698598	7.18611773666	32.394942981	24.0294259794	19.2391719989
17	8.35874362676	7.12927044406	6.34332689479	24.6790363715	16.0816306348	9.77528417634	24.3970442216	9.04708738448	11.601008977	12.8382876167
18	9.20905640101	4.82774113619	9.39835966707	14.6610240386	7.76742599038	12.3477759921	7.53051482764	6.56523139355	16.9917948599	11.1838344797
19	7.60782789052	19.0603467429	25.1464881759	17.138896023	11.85191902	15.0622388093	13.0905227193	17.6027147076	8.77826912898	10.118899865
20	27.3357794409	25.6358061502	16.5274712479	8.38430139032	6.11210891791	5.41620693376	19.0994729596	11.1518425427	8.96396906399	23.9658440572
21	8.81366336434	8.69088384763	9.53236214748	16.3475222638	9.72876361904	5.33859527195	7.7825444718	6.88490502806	12.4342674929	11.6239692648
22	6.90625081712	12.0438145965	7.90358100611	7.38814802766	20.3596340261	17.9364307169	11.6620409776	12.4831992544	20.8280053662	14.1249358366
23	14.1420161195	8.49206904077	7.24526029382	29.3323584264	25.4014652824	14.7997528593	6.45812735899	6.46811208262	11.0516393447	6.9014110125
24	4.97552418806	5.11409685032	12.2896328153	5.3864838066	5.75847021425	5.27134455446	5.97506339711	13.138263982	7.55100909651	7.36647298063
25	4.54980630746	5.50273307055	4.71259804588	4.85901102172	4.45694764772	5.02296514985	5.09639975923	5.84279330161	7.39486256912	8.74371473532
26	27.4901321189	15.7656791591	8.24389571714	17.5451610271	9.72596762157	8.60455606693	11.6247406646	7.76879519091	6.65907234782	6.6042922304
27	7.14906654542	5.47763004412	13.2388321825	7.47696667292	5.10232003741	19.2919848395	11.7528603011	8.42069752386	19.676873276	15.2347123203
28	16.725099494	26.7113910152	16.7682902939	11.8371964987	14.6990064485	10.5136195224	9.20416472372	31.5975265672	26.4153873534	22.113448465
29	12.1518197672	6.50658296483	5.67490423899	18.5494265694	15.0785833981	8.60790730116	22.3884671306	15.0313020186	10.7120829051	18.3156264097
30	8.49401813175	6.10773663231	5.6732316837	8.05815263295	16.2281740095	16.4718925351	10.5158894108	8.96390668066	15.8068019381	17.0989076382
31	8.15935336837	30.9782588161	19.2641993806	12.6738061881	11.2792234573	11.714705798	16.7155254063	12.6633034676	14.6950821842	18.1791952682
32	31.1042628278	29.7217809896	22.7392345052	9.73183985036	7.47885743824	7.53734250046	13.2939091823	14.7549848137	22.5955732947	24.0614560023
33	13.2121523091	10.440059759	11.8741552175	10.3778739373	21.2344227197	8.02045317197	11.4884878221	10.9998200886	22.112650472	17.8374950955
34	7.67310891129	14.3840215991	11.7263232446	8.70422779205	16.4426791961	25.7024899102	24.4311137233	12.0244491183	18.0669528207	7.79346889465
35	17.3030768777	14.290331865	21.1273608605	24.5168981249	27.3622797481	23.2173620195	11.0766106871	11.4751562288	11.1565373783	10.2084691179
36	11.748690521	10.2101803368	13.9653398964	14.5362106762	13.7310071171	13.5938757761	13.7113016564	12.5936280782	12.5168786319	11.2023201002
