ID	Block	Row	Column	Name
42	1	3	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
43	1	3	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
44	1	3	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
45	1	3	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
46	1	4	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
47	1	4	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
48	1	4	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
49	1	4	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
50	1	4	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
51	1	4	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
52	1	4	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
53	1	4	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
54	1	4	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
55	1	4	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
56	1	4	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
57	1	4	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
58	1	4	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
59	1	4	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
60	1	4	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
61	1	5	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
62	1	5	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
63	1	5	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
64	1	5	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
65	1	5	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
66	1	5	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
67	1	5	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
68	1	5	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
69	1	5	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
70	1	5	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
71	1	5	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
72	1	5	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
73	1	5	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
74	1	5	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
75	1	5	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
76	1	6	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
77	1	6	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
78	1	6	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
79	1	6	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
80	1	6	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
81	1	6	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
82	1	6	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
83	1	6	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
84	1	6	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
85	1	6	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
86	1	6	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
87	1	6	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
88	1	6	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
89	1	6	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
90	1	6	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
91	1	7	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
92	1	7	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
93	1	7	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
94	1	7	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
95	1	7	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
96	1	7	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
97	1	7	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
98	1	7	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
99	1	7	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
100	1	7	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
101	1	7	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
102	1	7	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
103	1	7	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
104	1	7	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
105	1	7	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
106	1	8	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
107	1	8	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
108	1	8	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
109	1	8	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
110	1	8	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
111	1	8	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
112	1	8	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
113	1	8	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
114	1	8	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
115	1	8	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
116	1	8	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
117	1	8	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
118	1	8	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
119	1	8	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
120	1	8	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
121	1	9	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
122	1	9	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
123	1	9	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
124	1	9	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
125	1	9	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
126	1	9	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
127	1	9	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
128	1	9	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
129	1	9	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
130	1	9	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
131	1	9	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
132	1	9	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
133	1	9	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
134	1	9	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
135	1	9	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
136	1	10	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
137	1	10	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
138	1	10	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
139	1	10	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
140	1	10	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
141	1	10	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
142	1	10	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
143	1	10	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
144	1	10	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
145	1	10	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
146	1	10	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
147	1	10	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
148	1	10	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
149	1	10	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
150	1	10	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
151	1	11	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
152	1	11	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
153	1	11	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
154	1	11	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
155	1	11	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
156	1	11	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
157	1	11	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
158	1	11	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
159	1	11	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
160	1	11	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
161	1	11	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
162	1	11	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
163	1	11	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
164	1	11	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
165	1	11	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
166	1	12	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
167	1	12	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
168	1	12	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
169	1	12	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
170	1	12	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
171	1	12	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
172	1	12	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
173	1	12	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
174	1	12	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
175	1	12	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
176	1	12	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
177	1	12	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
178	1	12	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
179	1	12	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
180	1	12	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
181	1	13	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
182	1	13	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
183	1	13	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
184	1	13	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
185	1	13	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
186	1	13	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
187	1	13	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
188	1	13	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
189	1	13	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
190	1	13	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
191	1	13	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
192	1	13	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
193	1	13	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
194	1	13	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
195	1	13	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
196	1	14	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
197	1	14	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
198	1	14	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
199	1	14	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
200	1	14	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
201	1	14	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
202	1	14	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
203	1	14	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
204	1	14	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
205	1	14	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
206	1	14	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
207	1	14	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
208	1	14	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
209	1	14	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
210	1	14	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
211	1	15	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
212	1	15	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
213	1	15	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
214	1	15	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
215	1	15	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
216	1	15	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
217	1	15	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
218	1	15	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
219	1	15	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
220	1	15	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
221	1	15	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
222	1	15	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
223	1	15	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
224	1	15	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
225	1	15	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
226	1	16	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
227	1	16	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
228	1	16	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
229	1	16	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
230	1	16	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
231	1	16	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
232	1	16	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
233	1	16	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
234	1	16	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
235	1	16	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
236	1	16	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
237	1	16	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
238	1	16	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
239	1	16	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
240	1	16	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
241	1	17	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
242	1	17	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
243	1	17	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
244	1	17	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
245	1	17	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
246	1	17	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
247	1	17	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
248	1	17	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
249	1	17	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
250	1	17	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
251	1	17	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
252	1	17	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
253	1	17	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
254	1	17	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
255	1	17	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
256	1	18	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
257	1	18	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
258	1	18	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
259	1	18	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
260	1	18	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
261	1	18	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
262	1	18	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
263	1	18	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
264	1	18	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
265	1	18	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
266	1	18	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
267	1	18	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
268	1	18	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
269	1	18	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
270	1	18	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
271	1	19	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
272	1	19	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
273	1	19	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
274	1	19	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
275	1	19	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
276	1	19	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
277	1	19	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
278	1	19	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
279	1	19	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
280	1	19	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
281	1	19	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
282	1	19	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
283	1	19	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
284	1	19	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
285	1	19	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
286	1	20	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
287	1	20	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
288	1	20	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
289	1	20	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
290	1	20	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
291	1	20	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
292	1	20	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
293	1	20	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
294	1	20	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
295	1	20	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
296	1	20	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
297	1	20	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
298	1	20	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
299	1	20	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
300	1	20	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
301	1	21	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
302	1	21	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
303	1	21	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
304	1	21	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
305	1	21	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
306	1	21	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
307	1	21	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
308	1	21	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
309	1	21	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
310	1	21	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
311	1	21	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
312	1	21	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
313	1	21	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
314	1	21	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
315	1	21	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
316	1	22	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
317	1	22	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
318	1	22	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
319	1	22	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
320	1	22	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
321	1	22	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
322	1	22	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
323	1	22	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
324	1	22	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
325	1	22	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
326	1	22	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
327	1	22	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
328	1	22	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
329	1	22	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
330	1	22	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
331	1	23	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
332	1	23	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
333	1	23	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
334	1	23	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
335	1	23	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
336	1	23	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
337	1	23	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
338	1	23	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
339	1	23	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
340	1	23	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
341	1	23	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
342	1	23	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
343	1	23	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
344	1	23	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
345	1	23	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
346	1	24	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
347	1	24	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
348	1	24	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
349	1	24	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
350	1	24	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
351	1	24	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
352	1	24	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
353	1	24	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
354	1	24	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
355	1	24	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
356	1	24	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
357	1	24	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
358	1	24	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
359	1	24	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
360	1	24	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
361	1	25	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
362	1	25	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
363	1	25	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
364	1	25	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
365	1	25	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
366	1	25	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
367	1	25	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
368	1	25	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
369	1	25	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
370	1	25	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
371	1	25	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
372	1	25	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
373	1	25	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
374	1	25	14	A/Hong Kong/4801/2014(H3N2)-2018-03-20
375	1	25	15	A/Hong Kong/4801/2014(H3N2)-2018-03-20
376	1	26	1	A/Hong Kong/4801/2014(H3N2)-2018-03-20
377	1	26	2	A/Hong Kong/4801/2014(H3N2)-2018-03-20
378	1	26	3	A/Hong Kong/4801/2014(H3N2)-2018-03-20
379	1	26	4	A/Hong Kong/4801/2014(H3N2)-2018-03-20
380	1	26	5	A/Hong Kong/4801/2014(H3N2)-2018-03-20
381	1	26	6	A/Hong Kong/4801/2014(H3N2)-2018-03-20
382	1	26	7	A/Hong Kong/4801/2014(H3N2)-2018-03-20
383	1	26	8	A/Hong Kong/4801/2014(H3N2)-2018-03-20
384	1	26	9	A/Hong Kong/4801/2014(H3N2)-2018-03-20
385	1	26	10	A/Hong Kong/4801/2014(H3N2)-2018-03-20
386	1	26	11	A/Hong Kong/4801/2014(H3N2)-2018-03-20
387	1	26	12	A/Hong Kong/4801/2014(H3N2)-2018-03-20
388	1	26	13	A/Hong Kong/4801/2014(H3N2)-2018-03-20
