ID	Block	Row	Column	Name
405	3	6	6	KLOA025
406	3	7	6	1.0_AK_28665
407	3	8	6	0.5_pep37
408	3	9	6	0.5_pep49
409	3	10	6	Wasser
410	3	11	6	0.5_Ak_28666
411	3	12	6	0.5_pep47
412	3	13	6	0.5_pep58
413	3	14	6	0.25_AK_28665
414	3	15	6	1.0_pep54
415	3	16	6	Puffer
416	3	1	7	1.0_pep9
417	3	2	7	0.25_pep45
418	3	3	7	DYE025
419	3	4	7	0.25_pep61
420	3	5	7	0.5_pep8
421	3	6	7	0.25_pep59
422	3	7	7	0.25_pep37
423	3	8	7	Wasser
424	3	9	7	NO
425	3	10	7	0.5_pep63
426	3	11	7	0.25_pep56
427	3	12	7	0.25_pep57
428	3	13	7	NO
429	3	14	7	P012-05
430	3	15	7	0.25_pep8
431	3	16	7	0.5_pep54
432	3	1	8	0.25_pep43
433	3	2	8	0.5_AK_28665
434	3	3	8	0.5_pep46
435	3	4	8	NO
436	3	5	8	0.25_pep16
437	3	6	8	NO
438	3	7	8	0.5_pep59
439	3	8	8	P012-1
440	3	9	8	KLOS025
441	3	10	8	0.25_pep58
442	3	11	8	0.25_pep55
443	3	12	8	1.0_pep10
444	3	13	8	0.5_pep39
445	3	14	8	1.0_pep63
446	3	15	8	1.0_pep41
447	3	16	8	0.25_pep13
448	3	1	9	1.0_pep60
449	3	2	9	1.0_pep16
450	3	3	9	0.25_Ak_28666
451	3	4	9	1.0_pep11
452	3	5	9	Puffer
453	3	6	9	1.0_pep46
454	3	7	9	1.0_AK_28667
455	3	8	9	NO
456	3	9	9	1.0_pep6
457	3	10	9	Puffer
458	3	11	9	0.5_pep11
459	3	12	9	0.5_pep7
460	3	13	9	KLOS050
461	3	14	9	NO
462	3	15	9	0.25_pep14
463	3	16	9	0.25_pep12
464	3	1	10	0.5_Christian
465	3	2	10	NO
466	3	3	10	Pan3
467	3	4	10	0.25_pep6
468	3	5	10	0.5_pep55
469	3	6	10	1.0_pep40
470	3	7	10	0.25_pep47
471	3	8	10	0.25_pep9
472	3	9	10	NO
473	3	10	10	0.25_AK_28667
474	3	11	10	Puffer
475	3	12	10	0.5_pep48
476	3	13	10	KLOS100
477	3	14	10	NEN100
478	3	15	10	0.5_pep56
479	3	16	10	KLOA050
480	4	1	1	NO
481	4	2	1	0.5_pep60
482	4	3	1	0.5_pep43
483	4	4	1	0.25_Christian
484	4	5	1	1.0_pep37
485	4	6	1	0.5_pep41
486	4	7	1	0.5_pep45
487	4	8	1	KLOA025
488	4	9	1	NO
489	4	10	1	0.5_pep50
490	4	11	1	0.5_pep16
491	4	12	1	1.0_pep13
492	4	13	1	0.25_pep10
493	4	14	1	0.5_pep52
494	4	15	1	0.25_pep7
495	4	16	1	0.5_pep40
496	4	1	2	Ach1
497	4	2	2	1.0_pep39
498	4	3	2	1.0_pep47
499	4	4	2	0.25_pep41
500	4	5	2	1.0_pep44
501	4	6	2	NEN025
502	4	7	2	1.0_Ak_28666
503	4	8	2	1.0_pep48
504	4	9	2	1.0_pep49
505	4	10	2	NEN050
506	4	11	2	0.5_pep12
507	4	12	2	0.25_pep63
508	4	13	2	1.0_pep52
509	4	14	2	1.0_pep50
510	4	15	2	Pan3
511	4	16	2	NO
512	4	1	3	0.5_pep10
513	4	2	3	0.25_pep50
514	4	3	3	0.25_pep49
515	4	4	3	0.5_pep57
516	4	5	3	1.0_pep55
517	4	6	3	Wasser
518	4	7	3	1.0_pep14
519	4	8	3	1.0_pep56
520	4	9	3	Pan3
521	4	10	3	1.0_Christian
522	4	11	3	NO
523	4	12	3	Ach1
524	4	13	3	0.25_pep40
525	4	14	3	0.25_pep11
526	4	15	3	0.25_pep52
527	4	16	3	Cal2
528	4	1	4	NO
529	4	2	4	0.5_pep61
530	4	3	4	0.5_pep13
531	4	4	4	Puffer
532	4	5	4	0.25_pep48
533	4	6	4	1.0_pep8
534	4	7	4	NO
535	4	8	4	0.5_pep44
536	4	9	4	Ach1
537	4	10	4	1.0_pep7
538	4	11	4	0.5_AK_28667
539	4	12	4	0.25_pep44
540	4	13	4	1.0_pep45
541	4	14	4	1.0_pep43
542	4	15	4	Cal2
543	4	16	4	0.5_pep9
544	4	1	5	1.0_pep12
545	4	2	5	0.25_pep46
546	4	3	5	0.25_pep54
547	4	4	5	NO
548	4	5	5	Puffer
549	4	6	5	DYE050
550	4	7	5	0.25_pep60
551	4	8	5	Cal2
552	4	9	5	Puffer
553	4	10	5	1.0_pep59
554	4	11	5	0.25_pep39
555	4	12	5	P012-025
556	4	13	5	Puffer
557	4	14	5	1.0_pep61
558	4	15	5	1.0_pep58
559	4	16	5	Puffer
560	4	1	6	0.5_pep14
561	4	2	6	DYE100
562	4	3	6	1.0_pep57
563	4	4	6	0.5_pep6
564	4	5	6	NO
565	4	6	6	KLOA025
566	4	7	6	1.0_AK_28665
567	4	8	6	0.5_pep37
568	4	9	6	0.5_pep49
569	4	10	6	Wasser
570	4	11	6	0.5_Ak_28666
571	4	12	6	0.5_pep47
572	4	13	6	0.5_pep58
573	4	14	6	0.25_AK_28665
574	4	15	6	1.0_pep54
575	4	16	6	Puffer
576	4	1	7	1.0_pep9
577	4	2	7	0.25_pep45
578	4	3	7	DYE025
579	4	4	7	0.25_pep61
580	4	5	7	0.5_pep8
581	4	6	7	0.25_pep59
582	4	7	7	0.25_pep37
583	4	8	7	Wasser
584	4	9	7	NO
585	4	10	7	0.5_pep63
586	4	11	7	0.25_pep56
587	4	12	7	0.25_pep57
588	4	13	7	NO
589	4	14	7	P012-05
590	4	15	7	0.25_pep8
591	4	16	7	0.5_pep54
592	4	1	8	0.25_pep43
593	4	2	8	0.5_AK_28665
594	4	3	8	0.5_pep46
595	4	4	8	NO
596	4	5	8	0.25_pep16
597	4	6	8	NO
598	4	7	8	0.5_pep59
599	4	8	8	P012-1
600	4	9	8	KLOS025
601	4	10	8	0.25_pep58
602	4	11	8	0.25_pep55
603	4	12	8	1.0_pep10
604	4	13	8	0.5_pep39
605	4	14	8	1.0_pep63
606	4	15	8	1.0_pep41
607	4	16	8	0.25_pep13
608	4	1	9	1.0_pep60
609	4	2	9	1.0_pep16
610	4	3	9	0.25_Ak_28666
611	4	4	9	1.0_pep11
612	4	5	9	Puffer
613	4	6	9	1.0_pep46
614	4	7	9	1.0_AK_28667
615	4	8	9	NO
616	4	9	9	1.0_pep6
617	4	10	9	Puffer
618	4	11	9	0.5_pep11
619	4	12	9	0.5_pep7
620	4	13	9	KLOS050
621	4	14	9	NO
622	4	15	9	0.25_pep14
623	4	16	9	0.25_pep12
624	4	1	10	0.5_Christian
625	4	2	10	NO
626	4	3	10	Pan3
627	4	4	10	0.25_pep6
628	4	5	10	0.5_pep55
629	4	6	10	1.0_pep40
630	4	7	10	0.25_pep47
631	4	8	10	0.25_pep9
632	4	9	10	NO
633	4	10	10	0.25_AK_28667
634	4	11	10	Puffer
635	4	12	10	0.5_pep48
636	4	13	10	KLOS100
637	4	14	10	NEN100
638	4	15	10	0.5_pep56
639	4	16	10	KLOA050
640	5	1	1	NO
641	5	2	1	0.5_pep60
642	5	3	1	0.5_pep43
643	5	4	1	0.25_Christian
644	5	5	1	1.0_pep37
645	5	6	1	0.5_pep41
646	5	7	1	0.5_pep45
647	5	8	1	KLOA025
648	5	9	1	NO
649	5	10	1	0.5_pep50
650	5	11	1	0.5_pep16
651	5	12	1	1.0_pep13
652	5	13	1	0.25_pep10
653	5	14	1	0.5_pep52
654	5	15	1	0.25_pep7
655	5	16	1	0.5_pep40
656	5	1	2	Ach1
657	5	2	2	1.0_pep39
658	5	3	2	1.0_pep47
659	5	4	2	0.25_pep41
660	5	5	2	1.0_pep44
661	5	6	2	NEN025
662	5	7	2	1.0_Ak_28666
663	5	8	2	1.0_pep48
664	5	9	2	1.0_pep49
665	5	10	2	NEN050
666	5	11	2	0.5_pep12
667	5	12	2	0.25_pep63
668	5	13	2	1.0_pep52
669	5	14	2	1.0_pep50
670	5	15	2	Pan3
671	5	16	2	NO
672	5	1	3	0.5_pep10
673	5	2	3	0.25_pep50
674	5	3	3	0.25_pep49
675	5	4	3	0.5_pep57
676	5	5	3	1.0_pep55
677	5	6	3	Wasser
678	5	7	3	1.0_pep14
679	5	8	3	1.0_pep56
680	5	9	3	Pan3
681	5	10	3	1.0_Christian
682	5	11	3	NO
683	5	12	3	Ach1
684	5	13	3	0.25_pep40
685	5	14	3	0.25_pep11
686	5	15	3	0.25_pep52
687	5	16	3	Cal2
688	5	1	4	NO
689	5	2	4	0.5_pep61
690	5	3	4	0.5_pep13
691	5	4	4	Puffer
692	5	5	4	0.25_pep48
693	5	6	4	1.0_pep8
694	5	7	4	NO
695	5	8	4	0.5_pep44
696	5	9	4	Ach1
697	5	10	4	1.0_pep7
698	5	11	4	0.5_AK_28667
699	5	12	4	0.25_pep44
700	5	13	4	1.0_pep45
701	5	14	4	1.0_pep43
702	5	15	4	Cal2
703	5	16	4	0.5_pep9
