ID	Block	Row	Column	Name	row_factor	column_factor
733	5	158	6	0.25_AK_28665	1	0
734	5	159	6	1.0_pep54	1	0
735	5	160	6	Puffer	1	0
736	5	145	7	1.0_pep9	1	0
737	5	146	7	0.25_pep45	1	0
738	5	147	7	DYE025	1	0
739	5	148	7	0.25_pep61	1	0
740	5	149	7	0.5_pep8	1	0
741	5	150	7	0.25_pep59	1	0
742	5	151	7	0.25_pep37	1	0
743	5	152	7	Wasser	1	0
744	5	153	7	NO	1	0
745	5	154	7	0.5_pep63	1	0
746	5	155	7	0.25_pep56	1	0
747	5	156	7	0.25_pep57	1	0
748	5	157	7	NO	1	0
749	5	158	7	P012-05	1	0
750	5	159	7	0.25_pep8	1	0
751	5	160	7	0.5_pep54	1	0
752	5	145	8	0.25_pep43	1	0
753	5	146	8	0.5_AK_28665	1	0
754	5	147	8	0.5_pep46	1	0
755	5	148	8	NO	1	0
756	5	149	8	0.25_pep16	1	0
757	5	150	8	NO	1	0
758	5	151	8	0.5_pep59	1	0
759	5	152	8	P012-1	1	0
760	5	153	8	KLOS025	1	0
761	5	154	8	0.25_pep58	1	0
762	5	155	8	0.25_pep55	1	0
763	5	156	8	1.0_pep10	1	0
764	5	157	8	0.5_pep39	1	0
765	5	158	8	1.0_pep63	1	0
766	5	159	8	1.0_pep41	1	0
767	5	160	8	0.25_pep13	1	0
768	5	145	9	1.0_pep60	1	0
769	5	146	9	1.0_pep16	1	0
770	5	147	9	0.25_Ak_28666	1	0
771	5	148	9	1.0_pep11	1	0
772	5	149	9	Puffer	1	0
773	5	150	9	1.0_pep46	1	0
774	5	151	9	1.0_AK_28667	1	0
775	5	152	9	NO	1	0
776	5	153	9	1.0_pep6	1	0
777	5	154	9	Puffer	1	0
778	5	155	9	0.5_pep11	1	0
779	5	156	9	0.5_pep7	1	0
780	5	157	9	KLOS050	1	0
781	5	158	9	NO	1	0
782	5	159	9	0.25_pep14	1	0
783	5	160	9	0.25_pep12	1	0
784	5	145	10	0.5_Christian	1	0
785	5	146	10	NO	1	0
786	5	147	10	Pan3	1	0
787	5	148	10	0.25_pep6	1	0
788	5	149	10	0.5_pep55	1	0
789	5	150	10	1.0_pep40	1	0
790	5	151	10	0.25_pep47	1	0
791	5	152	10	0.25_pep9	1	0
792	5	153	10	NO	1	0
793	5	154	10	0.25_AK_28667	1	0
794	5	155	10	Puffer	1	0
795	5	156	10	0.5_pep48	1	0
796	5	157	10	KLOS100	1	0
797	5	158	10	NEN100	1	0
798	5	159	10	0.5_pep56	1	0
799	5	160	10	KLOA050	1	0
800	6	145	51	NO	1	1
801	6	146	51	0.5_pep60	1	1
802	6	147	51	0.5_pep43	1	1
803	6	148	51	0.25_Christian	1	1
804	6	149	51	1.0_pep37	1	1
805	6	150	51	0.5_pep41	1	1
806	6	151	51	0.5_pep45	1	1
807	6	152	51	KLOA025	1	1
808	6	153	51	NO	1	1
809	6	154	51	0.5_pep50	1	1
810	6	155	51	0.5_pep16	1	1
811	6	156	51	1.0_pep13	1	1
812	6	157	51	0.25_pep10	1	1
813	6	158	51	0.5_pep52	1	1
814	6	159	51	0.25_pep7	1	1
815	6	160	51	0.5_pep40	1	1
816	6	145	52	Ach1	1	1
817	6	146	52	1.0_pep39	1	1
818	6	147	52	1.0_pep47	1	1
819	6	148	52	0.25_pep41	1	1
820	6	149	52	1.0_pep44	1	1
821	6	150	52	NEN025	1	1
822	6	151	52	1.0_Ak_28666	1	1
823	6	152	52	1.0_pep48	1	1
824	6	153	52	1.0_pep49	1	1
825	6	154	52	NEN050	1	1
826	6	155	52	0.5_pep12	1	1
827	6	156	52	0.25_pep63	1	1
828	6	157	52	1.0_pep52	1	1
829	6	158	52	1.0_pep50	1	1
830	6	159	52	Pan3	1	1
831	6	160	52	NO	1	1
832	6	145	53	0.5_pep10	1	1
833	6	146	53	0.25_pep50	1	1
834	6	147	53	0.25_pep49	1	1
835	6	148	53	0.5_pep57	1	1
836	6	149	53	1.0_pep55	1	1
837	6	150	53	Wasser	1	1
838	6	151	53	1.0_pep14	1	1
839	6	152	53	1.0_pep56	1	1
840	6	153	53	Pan3	1	1
841	6	154	53	1.0_Christian	1	1
842	6	155	53	NO	1	1
843	6	156	53	Ach1	1	1
844	6	157	53	0.25_pep40	1	1
845	6	158	53	0.25_pep11	1	1
846	6	159	53	0.25_pep52	1	1
847	6	160	53	Cal2	1	1
848	6	145	54	NO	1	1
849	6	146	54	0.5_pep61	1	1
850	6	147	54	0.5_pep13	1	1
851	6	148	54	Puffer	1	1
852	6	149	54	0.25_pep48	1	1
853	6	150	54	1.0_pep8	1	1
854	6	151	54	NO	1	1
855	6	152	54	0.5_pep44	1	1
856	6	153	54	Ach1	1	1
857	6	154	54	1.0_pep7	1	1
858	6	155	54	0.5_AK_28667	1	1
859	6	156	54	0.25_pep44	1	1
860	6	157	54	1.0_pep45	1	1
861	6	158	54	1.0_pep43	1	1
862	6	159	54	Cal2	1	1
863	6	160	54	0.5_pep9	1	1
864	6	145	55	1.0_pep12	1	1
865	6	146	55	0.25_pep46	1	1
866	6	147	55	0.25_pep54	1	1
867	6	148	55	NO	1	1
868	6	149	55	Puffer	1	1
869	6	150	55	DYE050	1	1
870	6	151	55	0.25_pep60	1	1
871	6	152	55	Cal2	1	1
872	6	153	55	Puffer	1	1
873	6	154	55	1.0_pep59	1	1
874	6	155	55	0.25_pep39	1	1
875	6	156	55	P012-025	1	1
876	6	157	55	Puffer	1	1
877	6	158	55	1.0_pep61	1	1
878	6	159	55	1.0_pep58	1	1
879	6	160	55	Puffer	1	1
880	6	145	56	0.5_pep14	1	1
881	6	146	56	DYE100	1	1
882	6	147	56	1.0_pep57	1	1
883	6	148	56	0.5_pep6	1	1
884	6	149	56	NO	1	1
885	6	150	56	KLOA025	1	1
886	6	151	56	1.0_AK_28665	1	1
887	6	152	56	0.5_pep37	1	1
888	6	153	56	0.5_pep49	1	1
889	6	154	56	Wasser	1	1
890	6	155	56	0.5_Ak_28666	1	1
891	6	156	56	0.5_pep47	1	1
892	6	157	56	0.5_pep58	1	1
893	6	158	56	0.25_AK_28665	1	1
894	6	159	56	1.0_pep54	1	1
895	6	160	56	Puffer	1	1
896	6	145	57	1.0_pep9	1	1
897	6	146	57	0.25_pep45	1	1
898	6	147	57	DYE025	1	1
899	6	148	57	0.25_pep61	1	1
900	6	149	57	0.5_pep8	1	1
901	6	150	57	0.25_pep59	1	1
902	6	151	57	0.25_pep37	1	1
903	6	152	57	Wasser	1	1
904	6	153	57	NO	1	1
905	6	154	57	0.5_pep63	1	1
906	6	155	57	0.25_pep56	1	1
907	6	156	57	0.25_pep57	1	1
908	6	157	57	NO	1	1
909	6	158	57	P012-05	1	1
910	6	159	57	0.25_pep8	1	1
911	6	160	57	0.5_pep54	1	1
912	6	145	58	0.25_pep43	1	1
913	6	146	58	0.5_AK_28665	1	1
914	6	147	58	0.5_pep46	1	1
915	6	148	58	NO	1	1
916	6	149	58	0.25_pep16	1	1
917	6	150	58	NO	1	1
918	6	151	58	0.5_pep59	1	1
919	6	152	58	P012-1	1	1
920	6	153	58	KLOS025	1	1
921	6	154	58	0.25_pep58	1	1
922	6	155	58	0.25_pep55	1	1
923	6	156	58	1.0_pep10	1	1
924	6	157	58	0.5_pep39	1	1
925	6	158	58	1.0_pep63	1	1
926	6	159	58	1.0_pep41	1	1
927	6	160	58	0.25_pep13	1	1
928	6	145	59	1.0_pep60	1	1
929	6	146	59	1.0_pep16	1	1
930	6	147	59	0.25_Ak_28666	1	1
931	6	148	59	1.0_pep11	1	1
932	6	149	59	Puffer	1	1
933	6	150	59	1.0_pep46	1	1
934	6	151	59	1.0_AK_28667	1	1
935	6	152	59	NO	1	1
936	6	153	59	1.0_pep6	1	1
937	6	154	59	Puffer	1	1
938	6	155	59	0.5_pep11	1	1
939	6	156	59	0.5_pep7	1	1
940	6	157	59	KLOS050	1	1
941	6	158	59	NO	1	1
942	6	159	59	0.25_pep14	1	1
943	6	160	59	0.25_pep12	1	1
944	6	145	60	0.5_Christian	1	1
945	6	146	60	NO	1	1
946	6	147	60	Pan3	1	1
947	6	148	60	0.25_pep6	1	1
948	6	149	60	0.5_pep55	1	1
949	6	150	60	1.0_pep40	1	1
950	6	151	60	0.25_pep47	1	1
951	6	152	60	0.25_pep9	1	1
952	6	153	60	NO	1	1
953	6	154	60	0.25_AK_28667	1	1
954	6	155	60	Puffer	1	1
955	6	156	60	0.5_pep48	1	1
956	6	157	60	KLOS100	1	1
957	6	158	60	NEN100	1	1
958	6	159	60	0.5_pep56	1	1
959	6	160	60	KLOA050	1	1
960	7	145	101	NO	1	2
961	7	146	101	0.5_pep60	1	2
962	7	147	101	0.5_pep43	1	2
963	7	148	101	0.25_Christian	1	2
964	7	149	101	1.0_pep37	1	2
965	7	150	101	0.5_pep41	1	2
966	7	151	101	0.5_pep45	1	2
967	7	152	101	KLOA025	1	2
968	7	153	101	NO	1	2
969	7	154	101	0.5_pep50	1	2
970	7	155	101	0.5_pep16	1	2
971	7	156	101	1.0_pep13	1	2
972	7	157	101	0.25_pep10	1	2
973	7	158	101	0.5_pep52	1	2
974	7	159	101	0.25_pep7	1	2
975	7	160	101	0.5_pep40	1	2
976	7	145	102	Ach1	1	2
977	7	146	102	1.0_pep39	1	2
978	7	147	102	1.0_pep47	1	2
979	7	148	102	0.25_pep41	1	2
980	7	149	102	1.0_pep44	1	2
981	7	150	102	NEN025	1	2
982	7	151	102	1.0_Ak_28666	1	2
983	7	152	102	1.0_pep48	1	2
984	7	153	102	1.0_pep49	1	2
985	7	154	102	NEN050	1	2
986	7	155	102	0.5_pep12	1	2
987	7	156	102	0.25_pep63	1	2
988	7	157	102	1.0_pep52	1	2
989	7	158	102	1.0_pep50	1	2
990	7	159	102	Pan3	1	2
991	7	160	102	NO	1	2
992	7	145	103	0.5_pep10	1	2
993	7	146	103	0.25_pep50	1	2
994	7	147	103	0.25_pep49	1	2
995	7	148	103	0.5_pep57	1	2
996	7	149	103	1.0_pep55	1	2
997	7	150	103	Wasser	1	2
998	7	151	103	1.0_pep14	1	2
999	7	152	103	1.0_pep56	1	2
1000	7	153	103	Pan3	1	2
1001	7	154	103	1.0_Christian	1	2
1002	7	155	103	NO	1	2
1003	7	156	103	Ach1	1	2
1004	7	157	103	0.25_pep40	1	2
1005	7	158	103	0.25_pep11	1	2
1006	7	159	103	0.25_pep52	1	2
1007	7	160	103	Cal2	1	2
1008	7	145	104	NO	1	2
1009	7	146	104	0.5_pep61	1	2
1010	7	147	104	0.5_pep13	1	2
1011	7	148	104	Puffer	1	2
1012	7	149	104	0.25_pep48	1	2
1013	7	150	104	1.0_pep8	1	2
1014	7	151	104	NO	1	2
1015	7	152	104	0.5_pep44	1	2
1016	7	153	104	Ach1	1	2
1017	7	154	104	1.0_pep7	1	2
1018	7	155	104	0.5_AK_28667	1	2
1019	7	156	104	0.25_pep44	1	2
1020	7	157	104	1.0_pep45	1	2
1021	7	158	104	1.0_pep43	1	2
1022	7	159	104	Cal2	1	2
1023	7	160	104	0.5_pep9	1	2
1024	7	145	105	1.0_pep12	1	2
1025	7	146	105	0.25_pep46	1	2
1026	7	147	105	0.25_pep54	1	2
1027	7	148	105	NO	1	2
1028	7	149	105	Puffer	1	2
1029	7	150	105	DYE050	1	2
1030	7	151	105	0.25_pep60	1	2
1031	7	152	105	Cal2	1	2
1032	7	153	105	Puffer	1	2
1033	7	154	105	1.0_pep59	1	2
1034	7	155	105	0.25_pep39	1	2
1035	7	156	105	P012-025	1	2
1036	7	157	105	Puffer	1	2
1037	7	158	105	1.0_pep61	1	2
1038	7	159	105	1.0_pep58	1	2
1039	7	160	105	Puffer	1	2
1040	7	145	106	0.5_pep14	1	2
1041	7	146	106	DYE100	1	2
1042	7	147	106	1.0_pep57	1	2
1043	7	148	106	0.5_pep6	1	2
1044	7	149	106	NO	1	2
1045	7	150	106	KLOA025	1	2
1046	7	151	106	1.0_AK_28665	1	2
1047	7	152	106	0.5_pep37	1	2
1048	7	153	106	0.5_pep49	1	2
1049	7	154	106	Wasser	1	2
1050	7	155	106	0.5_Ak_28666	1	2
1051	7	156	106	0.5_pep47	1	2
1052	7	157	106	0.5_pep58	1	2
1053	7	158	106	0.25_AK_28665	1	2
1054	7	159	106	1.0_pep54	1	2
1055	7	160	106	Puffer	1	2
1056	7	145	107	1.0_pep9	1	2
1057	7	146	107	0.25_pep45	1	2
1058	7	147	107	DYE025	1	2
1059	7	148	107	0.25_pep61	1	2
1060	7	149	107	0.5_pep8	1	2
1061	7	150	107	0.25_pep59	1	2
1062	7	151	107	0.25_pep37	1	2
1063	7	152	107	Wasser	1	2
1064	7	153	107	NO	1	2
1065	7	154	107	0.5_pep63	1	2
1066	7	155	107	0.25_pep56	1	2
1067	7	156	107	0.25_pep57	1	2
1068	7	157	107	NO	1	2
1069	7	158	107	P012-05	1	2
1070	7	159	107	0.25_pep8	1	2
1071	7	160	107	0.5_pep54	1	2
1072	7	145	108	0.25_pep43	1	2
1073	7	146	108	0.5_AK_28665	1	2
1074	7	147	108	0.5_pep46	1	2
1075	7	148	108	NO	1	2
1076	7	149	108	0.25_pep16	1	2
1077	7	150	108	NO	1	2
1078	7	151	108	0.5_pep59	1	2
1079	7	152	108	P012-1	1	2
1080	7	153	108	KLOS025	1	2
1081	7	154	108	0.25_pep58	1	2
1082	7	155	108	0.25_pep55	1	2
1083	7	156	108	1.0_pep10	1	2
1084	7	157	108	0.5_pep39	1	2
1085	7	158	108	1.0_pep63	1	2
1086	7	159	108	1.0_pep41	1	2
1087	7	160	108	0.25_pep13	1	2
1088	7	145	109	1.0_pep60	1	2
1089	7	146	109	1.0_pep16	1	2
1090	7	147	109	0.25_Ak_28666	1	2
1091	7	148	109	1.0_pep11	1	2
1092	7	149	109	Puffer	1	2
1093	7	150	109	1.0_pep46	1	2
1094	7	151	109	1.0_AK_28667	1	2
1095	7	152	109	NO	1	2
1096	7	153	109	1.0_pep6	1	2
1097	7	154	109	Puffer	1	2
1098	7	155	109	0.5_pep11	1	2
1099	7	156	109	0.5_pep7	1	2
1100	7	157	109	KLOS050	1	2
1101	7	158	109	NO	1	2
1102	7	159	109	0.25_pep14	1	2
1103	7	160	109	0.25_pep12	1	2
1104	7	145	110	0.5_Christian	1	2
1105	7	146	110	NO	1	2
1106	7	147	110	Pan3	1	2
1107	7	148	110	0.25_pep6	1	2
1108	7	149	110	0.5_pep55	1	2
1109	7	150	110	1.0_pep40	1	2
1110	7	151	110	0.25_pep47	1	2
1111	7	152	110	0.25_pep9	1	2
1112	7	153	110	NO	1	2
1113	7	154	110	0.25_AK_28667	1	2
1114	7	155	110	Puffer	1	2
1115	7	156	110	0.5_pep48	1	2
1116	7	157	110	KLOS100	1	2
1117	7	158	110	NEN100	1	2
1118	7	159	110	0.5_pep56	1	2
1119	7	160	110	KLOA050	1	2
1120	8	145	151	NO	1	3
1121	8	146	151	0.5_pep60	1	3
1122	8	147	151	0.5_pep43	1	3
1123	8	148	151	0.25_Christian	1	3
1124	8	149	151	1.0_pep37	1	3
1125	8	150	151	0.5_pep41	1	3
1126	8	151	151	0.5_pep45	1	3
1127	8	152	151	KLOA025	1	3
1128	8	153	151	NO	1	3
1129	8	154	151	0.5_pep50	1	3
1130	8	155	151	0.5_pep16	1	3
1131	8	156	151	1.0_pep13	1	3
1132	8	157	151	0.25_pep10	1	3
1133	8	158	151	0.5_pep52	1	3
1134	8	159	151	0.25_pep7	1	3
1135	8	160	151	0.5_pep40	1	3
1136	8	145	152	Ach1	1	3
1137	8	146	152	1.0_pep39	1	3
1138	8	147	152	1.0_pep47	1	3
1139	8	148	152	0.25_pep41	1	3
1140	8	149	152	1.0_pep44	1	3
1141	8	150	152	NEN025	1	3
1142	8	151	152	1.0_Ak_28666	1	3
1143	8	152	152	1.0_pep48	1	3
1144	8	153	152	1.0_pep49	1	3
1145	8	154	152	NEN050	1	3
1146	8	155	152	0.5_pep12	1	3
1147	8	156	152	0.25_pep63	1	3
1148	8	157	152	1.0_pep52	1	3
1149	8	158	152	1.0_pep50	1	3
1150	8	159	152	Pan3	1	3
1151	8	160	152	NO	1	3
1152	8	145	153	0.5_pep10	1	3
1153	8	146	153	0.25_pep50	1	3
1154	8	147	153	0.25_pep49	1	3
1155	8	148	153	0.5_pep57	1	3
1156	8	149	153	1.0_pep55	1	3
1157	8	150	153	Wasser	1	3
1158	8	151	153	1.0_pep14	1	3
1159	8	152	153	1.0_pep56	1	3
1160	8	153	153	Pan3	1	3
1161	8	154	153	1.0_Christian	1	3
1162	8	155	153	NO	1	3
1163	8	156	153	Ach1	1	3
1164	8	157	153	0.25_pep40	1	3
1165	8	158	153	0.25_pep11	1	3
1166	8	159	153	0.25_pep52	1	3
1167	8	160	153	Cal2	1	3
1168	8	145	154	NO	1	3
1169	8	146	154	0.5_pep61	1	3
1170	8	147	154	0.5_pep13	1	3
1171	8	148	154	Puffer	1	3
1172	8	149	154	0.25_pep48	1	3
1173	8	150	154	1.0_pep8	1	3
1174	8	151	154	NO	1	3
1175	8	152	154	0.5_pep44	1	3
1176	8	153	154	Ach1	1	3
1177	8	154	154	1.0_pep7	1	3
1178	8	155	154	0.5_AK_28667	1	3
1179	8	156	154	0.25_pep44	1	3
1180	8	157	154	1.0_pep45	1	3
1181	8	158	154	1.0_pep43	1	3
1182	8	159	154	Cal2	1	3
1183	8	160	154	0.5_pep9	1	3
1184	8	145	155	1.0_pep12	1	3
1185	8	146	155	0.25_pep46	1	3
1186	8	147	155	0.25_pep54	1	3
1187	8	148	155	NO	1	3
1188	8	149	155	Puffer	1	3
1189	8	150	155	DYE050	1	3
1190	8	151	155	0.25_pep60	1	3
1191	8	152	155	Cal2	1	3
1192	8	153	155	Puffer	1	3
1193	8	154	155	1.0_pep59	1	3
1194	8	155	155	0.25_pep39	1	3
1195	8	156	155	P012-025	1	3
1196	8	157	155	Puffer	1	3
1197	8	158	155	1.0_pep61	1	3
1198	8	159	155	1.0_pep58	1	3
1199	8	160	155	Puffer	1	3
1200	8	145	156	0.5_pep14	1	3
1201	8	146	156	DYE100	1	3
1202	8	147	156	1.0_pep57	1	3
1203	8	148	156	0.5_pep6	1	3
1204	8	149	156	NO	1	3
1205	8	150	156	KLOA025	1	3
1206	8	151	156	1.0_AK_28665	1	3
1207	8	152	156	0.5_pep37	1	3
1208	8	153	156	0.5_pep49	1	3
1209	8	154	156	Wasser	1	3
1210	8	155	156	0.5_Ak_28666	1	3
1211	8	156	156	0.5_pep47	1	3
1212	8	157	156	0.5_pep58	1	3
1213	8	158	156	0.25_AK_28665	1	3
1214	8	159	156	1.0_pep54	1	3
1215	8	160	156	Puffer	1	3
1216	8	145	157	1.0_pep9	1	3
1217	8	146	157	0.25_pep45	1	3
1218	8	147	157	DYE025	1	3
1219	8	148	157	0.25_pep61	1	3
1220	8	149	157	0.5_pep8	1	3
1221	8	150	157	0.25_pep59	1	3
1222	8	151	157	0.25_pep37	1	3
1223	8	152	157	Wasser	1	3
1224	8	153	157	NO	1	3
1225	8	154	157	0.5_pep63	1	3
1226	8	155	157	0.25_pep56	1	3
1227	8	156	157	0.25_pep57	1	3
1228	8	157	157	NO	1	3
1229	8	158	157	P012-05	1	3
1230	8	159	157	0.25_pep8	1	3
1231	8	160	157	0.5_pep54	1	3
1232	8	145	158	0.25_pep43	1	3
1233	8	146	158	0.5_AK_28665	1	3
1234	8	147	158	0.5_pep46	1	3
1235	8	148	158	NO	1	3
1236	8	149	158	0.25_pep16	1	3
1237	8	150	158	NO	1	3
1238	8	151	158	0.5_pep59	1	3
1239	8	152	158	P012-1	1	3
1240	8	153	158	KLOS025	1	3
1241	8	154	158	0.25_pep58	1	3
1242	8	155	158	0.25_pep55	1	3
1243	8	156	158	1.0_pep10	1	3
1244	8	157	158	0.5_pep39	1	3
1245	8	158	158	1.0_pep63	1	3
1246	8	159	158	1.0_pep41	1	3
1247	8	160	158	0.25_pep13	1	3
1248	8	145	159	1.0_pep60	1	3
1249	8	146	159	1.0_pep16	1	3
1250	8	147	159	0.25_Ak_28666	1	3
1251	8	148	159	1.0_pep11	1	3
1252	8	149	159	Puffer	1	3
1253	8	150	159	1.0_pep46	1	3
1254	8	151	159	1.0_AK_28667	1	3
1255	8	152	159	NO	1	3
1256	8	153	159	1.0_pep6	1	3
1257	8	154	159	Puffer	1	3
1258	8	155	159	0.5_pep11	1	3
1259	8	156	159	0.5_pep7	1	3
1260	8	157	159	KLOS050	1	3
1261	8	158	159	NO	1	3
1262	8	159	159	0.25_pep14	1	3
1263	8	160	159	0.25_pep12	1	3
1264	8	145	160	0.5_Christian	1	3
1265	8	146	160	NO	1	3
1266	8	147	160	Pan3	1	3
1267	8	148	160	0.25_pep6	1	3
1268	8	149	160	0.5_pep55	1	3
1269	8	150	160	1.0_pep40	1	3
1270	8	151	160	0.25_pep47	1	3
1271	8	152	160	0.25_pep9	1	3
1272	8	153	160	NO	1	3
1273	8	154	160	0.25_AK_28667	1	3
1274	8	155	160	Puffer	1	3
1275	8	156	160	0.5_pep48	1	3
1276	8	157	160	KLOS100	1	3
1277	8	158	160	NEN100	1	3
1278	8	159	160	0.5_pep56	1	3
1279	8	160	160	KLOA050	1	3
1280	9	289	1	NO	2	0
1281	9	290	1	0.5_pep60	2	0
1282	9	291	1	0.5_pep43	2	0
1283	9	292	1	0.25_Christian	2	0
1284	9	293	1	1.0_pep37	2	0
1285	9	294	1	0.5_pep41	2	0
1286	9	295	1	0.5_pep45	2	0
1287	9	296	1	KLOA025	2	0
1288	9	297	1	NO	2	0
1289	9	298	1	0.5_pep50	2	0
1290	9	299	1	0.5_pep16	2	0
1291	9	300	1	1.0_pep13	2	0
1292	9	301	1	0.25_pep10	2	0
1293	9	302	1	0.5_pep52	2	0
1294	9	303	1	0.25_pep7	2	0
1295	9	304	1	0.5_pep40	2	0
1296	9	289	2	Ach1	2	0
1297	9	290	2	1.0_pep39	2	0
1298	9	291	2	1.0_pep47	2	0
1299	9	292	2	0.25_pep41	2	0
1300	9	293	2	1.0_pep44	2	0
1301	9	294	2	NEN025	2	0
1302	9	295	2	1.0_Ak_28666	2	0
1303	9	296	2	1.0_pep48	2	0
1304	9	297	2	1.0_pep49	2	0
1305	9	298	2	NEN050	2	0
1306	9	299	2	0.5_pep12	2	0
1307	9	300	2	0.25_pep63	2	0
1308	9	301	2	1.0_pep52	2	0
1309	9	302	2	1.0_pep50	2	0
1310	9	303	2	Pan3	2	0
1311	9	304	2	NO	2	0
1312	9	289	3	0.5_pep10	2	0
1313	9	290	3	0.25_pep50	2	0
1314	9	291	3	0.25_pep49	2	0
1315	9	292	3	0.5_pep57	2	0
1316	9	293	3	1.0_pep55	2	0
1317	9	294	3	Wasser	2	0
1318	9	295	3	1.0_pep14	2	0
1319	9	296	3	1.0_pep56	2	0
1320	9	297	3	Pan3	2	0
1321	9	298	3	1.0_Christian	2	0
1322	9	299	3	NO	2	0
1323	9	300	3	Ach1	2	0
1324	9	301	3	0.25_pep40	2	0
1325	9	302	3	0.25_pep11	2	0
1326	9	303	3	0.25_pep52	2	0
1327	9	304	3	Cal2	2	0
1328	9	289	4	NO	2	0
1329	9	290	4	0.5_pep61	2	0
1330	9	291	4	0.5_pep13	2	0
1331	9	292	4	Puffer	2	0
1332	9	293	4	0.25_pep48	2	0
1333	9	294	4	1.0_pep8	2	0
1334	9	295	4	NO	2	0
1335	9	296	4	0.5_pep44	2	0
1336	9	297	4	Ach1	2	0
1337	9	298	4	1.0_pep7	2	0
1338	9	299	4	0.5_AK_28667	2	0
1339	9	300	4	0.25_pep44	2	0
1340	9	301	4	1.0_pep45	2	0
1341	9	302	4	1.0_pep43	2	0
1342	9	303	4	Cal2	2	0
1343	9	304	4	0.5_pep9	2	0
1344	9	289	5	1.0_pep12	2	0
1345	9	290	5	0.25_pep46	2	0
1346	9	291	5	0.25_pep54	2	0
1347	9	292	5	NO	2	0
1348	9	293	5	Puffer	2	0
1349	9	294	5	DYE050	2	0
1350	9	295	5	0.25_pep60	2	0
1351	9	296	5	Cal2	2	0
1352	9	297	5	Puffer	2	0
1353	9	298	5	1.0_pep59	2	0
1354	9	299	5	0.25_pep39	2	0
1355	9	300	5	P012-025	2	0
1356	9	301	5	Puffer	2	0
1357	9	302	5	1.0_pep61	2	0
1358	9	303	5	1.0_pep58	2	0
1359	9	304	5	Puffer	2	0
1360	9	289	6	0.5_pep14	2	0
1361	9	290	6	DYE100	2	0
1362	9	291	6	1.0_pep57	2	0
1363	9	292	6	0.5_pep6	2	0
1364	9	293	6	NO	2	0
1365	9	294	6	KLOA025	2	0
1366	9	295	6	1.0_AK_28665	2	0
1367	9	296	6	0.5_pep37	2	0
1368	9	297	6	0.5_pep49	2	0
1369	9	298	6	Wasser	2	0
1370	9	299	6	0.5_Ak_28666	2	0
1371	9	300	6	0.5_pep47	2	0
1372	9	301	6	0.5_pep58	2	0
1373	9	302	6	0.25_AK_28665	2	0
1374	9	303	6	1.0_pep54	2	0
1375	9	304	6	Puffer	2	0
1376	9	289	7	1.0_pep9	2	0
1377	9	290	7	0.25_pep45	2	0
1378	9	291	7	DYE025	2	0
1379	9	292	7	0.25_pep61	2	0
1380	9	293	7	0.5_pep8	2	0
1381	9	294	7	0.25_pep59	2	0
1382	9	295	7	0.25_pep37	2	0
1383	9	296	7	Wasser	2	0
1384	9	297	7	NO	2	0
1385	9	298	7	0.5_pep63	2	0
1386	9	299	7	0.25_pep56	2	0
1387	9	300	7	0.25_pep57	2	0
1388	9	301	7	NO	2	0
1389	9	302	7	P012-05	2	0
1390	9	303	7	0.25_pep8	2	0
1391	9	304	7	0.5_pep54	2	0
1392	9	289	8	0.25_pep43	2	0
1393	9	290	8	0.5_AK_28665	2	0
1394	9	291	8	0.5_pep46	2	0
1395	9	292	8	NO	2	0
1396	9	293	8	0.25_pep16	2	0
1397	9	294	8	NO	2	0
1398	9	295	8	0.5_pep59	2	0
1399	9	296	8	P012-1	2	0
1400	9	297	8	KLOS025	2	0
1401	9	298	8	0.25_pep58	2	0
1402	9	299	8	0.25_pep55	2	0
1403	9	300	8	1.0_pep10	2	0
1404	9	301	8	0.5_pep39	2	0
1405	9	302	8	1.0_pep63	2	0
1406	9	303	8	1.0_pep41	2	0
1407	9	304	8	0.25_pep13	2	0
1408	9	289	9	1.0_pep60	2	0
1409	9	290	9	1.0_pep16	2	0
1410	9	291	9	0.25_Ak_28666	2	0
1411	9	292	9	1.0_pep11	2	0
1412	9	293	9	Puffer	2	0
1413	9	294	9	1.0_pep46	2	0
1414	9	295	9	1.0_AK_28667	2	0
1415	9	296	9	NO	2	0
1416	9	297	9	1.0_pep6	2	0
1417	9	298	9	Puffer	2	0
1418	9	299	9	0.5_pep11	2	0
1419	9	300	9	0.5_pep7	2	0
1420	9	301	9	KLOS050	2	0
1421	9	302	9	NO	2	0
1422	9	303	9	0.25_pep14	2	0
1423	9	304	9	0.25_pep12	2	0
1424	9	289	10	0.5_Christian	2	0
1425	9	290	10	NO	2	0
1426	9	291	10	Pan3	2	0
1427	9	292	10	0.25_pep6	2	0
1428	9	293	10	0.5_pep55	2	0
1429	9	294	10	1.0_pep40	2	0
1430	9	295	10	0.25_pep47	2	0
1431	9	296	10	0.25_pep9	2	0
1432	9	297	10	NO	2	0
1433	9	298	10	0.25_AK_28667	2	0
1434	9	299	10	Puffer	2	0
1435	9	300	10	0.5_pep48	2	0
1436	9	301	10	KLOS100	2	0
1437	9	302	10	NEN100	2	0
1438	9	303	10	0.5_pep56	2	0
1439	9	304	10	KLOA050	2	0
1440	10	289	51	NO	2	1
1441	10	290	51	0.5_pep60	2	1
1442	10	291	51	0.5_pep43	2	1
1443	10	292	51	0.25_Christian	2	1
1444	10	293	51	1.0_pep37	2	1
