Row	1	2	3	4	5	6	7	8	9	10
1	384194	327480	323092	325930	341365	393500	440732	386386	416830	557502
2	265476	273470	214092	243447	363776	243447	210651	196770	200859	202789
3	238146	240390	211021	207452	298942	266072	217813	183336	401647	422371
4	370061	314412	261128	283160	311562	253463	227311	263448	222480	231953
5	215836	197935	200227	348477	267736	255727	339232	341627	271554	296040
6	271579	230554	246459	258608	231345	270792	290036	296996	334203	368695
7	345751	540574	520574	479879	372030	365976	355064	335141	328847	377053
8	400851	271948	263611	202927	198279	211400	340139	320717	345848	437720
9	298094	229520	237378	222628	220543	221648	218893	246145	307519	305159
10	273615	234630	222989	214625	502034	449191	369005	346486	359998	358442
11	276073	203948	224858	291109	249382	236656	165461	196490	276764	343826
12	228222	189493	207971	210221	228205	258636	222636	245174	285502	347977
13	239284	222384	206948	211817	208896	191438	236501	290489	262908	373525
14	310117	260400	225925	312820	250685	212968	262503	299873	298845	387530
15	228759	220745	228778	238624	201901	205821	285897	306131	635698	647455
16	395333	403831	299730	289735	257172	198132	224418	384836	353833	452843
17	177721	201561	232010	263946	248520	219393	267772	325821	344678	485849
18	213425	220507	204864	192294	210364	203825	181190	271259	423695	542395
19	213109	464884	444160	375072	308208	256853	234455	382953	422673	488891
20	296181	231586	224250	195352	174581	187059	266615	373292	433636	557076
21	247635	218381	233179	207463	182200	185550	195529	271856	328812	411941
22	180075	219873	231410	198691	416632	451509	452791	521155	493678	569835
23	211746	215235	203518	271500	240881	210181	182558	214594	299270	418567
24	180259	185353	211483	180780	179219	178166	180593	220559	311413	439430
25	194124	198305	184779	178284	190011	224673	198437	220663	363169	539982
26	331912	266486	223639	271049	230390	216461	189713	238214	314274	509602
27	243253	244225	234772	216043	222935	228638	245160	264043	729085	767284
28	520183	478231	346576	317014	279483	210571	232958	428744	515040	646508
29	252202	215007	210341	321611	265073	205866	357480	307185	499052	652715
30	287677	257449	239172	223409	192352	190022	224619	240980	528991	695808
31	368058	527014	506522	396420	257021	278441	326353	355625	464409	680059
32	570718	383084	280874	261045	213284	266360	419704	430168	571531	848379
33	420300	358542	338331	310343	323759	333816	397863	406075	601179	713937
34	371682	411039	336349	289492	614859	649335	685057	723449	847375	1070635
35	412959	380096	327918	325179	380274	416182	425397	562497	674362	1053323
36	422988	369540	284979	222398	229781	305439	395465	539438	512450	649112
