ID	Block	Row	Column	Name
1	1	1	1	A/Brisbane/10/2007(H3N2)-2017-07-05
2	1	1	2	A/Brisbane/10/2007(H3N2)-2017-07-05
3	1	1	3	A/Brisbane/10/2007(H3N2)-2017-07-05
4	1	1	4	A/Brisbane/10/2007(H3N2)-2017-07-05
5	1	1	5	A/Brisbane/10/2007(H3N2)-2017-07-05
6	1	1	6	A/Brisbane/10/2007(H3N2)-2017-07-05
7	1	1	7	A/Brisbane/10/2007(H3N2)-2017-07-05
8	1	1	8	A/Brisbane/10/2007(H3N2)-2017-07-05
9	1	1	9	A/Brisbane/10/2007(H3N2)-2017-07-05
10	1	1	10	A/Brisbane/10/2007(H3N2)-2017-07-05
11	1	1	11	A/Brisbane/10/2007(H3N2)-2017-07-05
12	1	1	12	A/Brisbane/10/2007(H3N2)-2017-07-05
13	1	1	13	A/Brisbane/10/2007(H3N2)-2017-07-05
14	1	1	14	A/Brisbane/10/2007(H3N2)-2017-07-05
15	1	1	15	A/Brisbane/10/2007(H3N2)-2017-07-05
16	1	2	1	A/Brisbane/10/2007(H3N2)-2017-07-05
17	1	2	2	A/Brisbane/10/2007(H3N2)-2017-07-05
18	1	2	3	A/Brisbane/10/2007(H3N2)-2017-07-05
19	1	2	4	A/Brisbane/10/2007(H3N2)-2017-07-05
20	1	2	5	A/Brisbane/10/2007(H3N2)-2017-07-05
21	1	2	6	A/Brisbane/10/2007(H3N2)-2017-07-05
22	1	2	7	A/Brisbane/10/2007(H3N2)-2017-07-05
23	1	2	8	A/Brisbane/10/2007(H3N2)-2017-07-05
24	1	2	9	A/Brisbane/10/2007(H3N2)-2017-07-05
25	1	2	10	A/Brisbane/10/2007(H3N2)-2017-07-05
26	1	2	11	A/Brisbane/10/2007(H3N2)-2017-07-05
27	1	2	12	A/Brisbane/10/2007(H3N2)-2017-07-05
28	1	2	13	A/Brisbane/10/2007(H3N2)-2017-07-05
29	1	2	14	A/Brisbane/10/2007(H3N2)-2017-07-05
30	1	2	15	A/Brisbane/10/2007(H3N2)-2017-07-05
31	1	3	1	A/Brisbane/10/2007(H3N2)-2017-07-05
32	1	3	2	A/Brisbane/10/2007(H3N2)-2017-07-05
33	1	3	3	A/Brisbane/10/2007(H3N2)-2017-07-05
34	1	3	4	A/Brisbane/10/2007(H3N2)-2017-07-05
35	1	3	5	A/Brisbane/10/2007(H3N2)-2017-07-05
36	1	3	6	A/Brisbane/10/2007(H3N2)-2017-07-05
37	1	3	7	A/Brisbane/10/2007(H3N2)-2017-07-05
38	1	3	8	A/Brisbane/10/2007(H3N2)-2017-07-05
39	1	3	9	A/Brisbane/10/2007(H3N2)-2017-07-05
40	1	3	10	A/Brisbane/10/2007(H3N2)-2017-07-05
41	1	3	11	A/Brisbane/10/2007(H3N2)-2017-07-05
42	1	3	12	A/Brisbane/10/2007(H3N2)-2017-07-05
43	1	3	13	A/Brisbane/10/2007(H3N2)-2017-07-05
44	1	3	14	A/Brisbane/10/2007(H3N2)-2017-07-05
45	1	3	15	A/Brisbane/10/2007(H3N2)-2017-07-05
46	1	4	1	A/Brisbane/10/2007(H3N2)-2017-07-05
47	1	4	2	A/Brisbane/10/2007(H3N2)-2017-07-05
48	1	4	3	A/Brisbane/10/2007(H3N2)-2017-07-05
49	1	4	4	A/Brisbane/10/2007(H3N2)-2017-07-05
50	1	4	5	A/Brisbane/10/2007(H3N2)-2017-07-05
51	1	4	6	A/Brisbane/10/2007(H3N2)-2017-07-05
52	1	4	7	A/Brisbane/10/2007(H3N2)-2017-07-05
53	1	4	8	A/Brisbane/10/2007(H3N2)-2017-07-05
54	1	4	9	A/Brisbane/10/2007(H3N2)-2017-07-05
