Row	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1	896432	863093	898504	874611	1306899	579075	579887	519851	616982	466770	485107	784825	840672	519495	567221
2	1124208	1726097	4864742	933964	49657401	896125	1015453	673759	757076	528720	692326	54667040	40591262	601064	1468547
3	2728169	2623250	1911252	626730	861859	651063	1736994	677878	2038277	502251	5254456	604770	1046857	487554	755428
4	9525903	821331	6679072	422119	554875	492162	447925	839204	581189	578553	38022767	3923344	474350	40022364	460578
5	728823	1054748	1170820	614019	632423	1102639	865513	733618	349483	553840	1628207	7987290	288428	242310	319993
6	1379228	818631	3115802	795055	450898	758758	28775848	30651794	3228583	18418678	2856332	869998	686877	635802	413640
7	31154631	603272	18445430	37901313	384420	1244634	7672606	63421553	8443119	905697	585507	548605	731917	304607	621051
8	372372	318594	333973	388880	762000	1085988	599420	27209552	485666	632750	401159	639654	548464	475075	37697785
9	26090493	716927	21295584	1184096	1405989	803711	456029	398292	527836	1635009	696778	1612381	362276	384438	500229
10	1512940	726057	443741	7375800	514644	3527866	367289	514369	381980	444657	1335411	586823	453510	5496694	8401206
11	2589446	35553273	582665	373854	563709	833783	358814	565377	1136753	562127	2128221	353064	302404	282056	706323
12	345620	347364	407605	294207	403827	1175882	680981	322589	540811	14229620	32200106	457015	3530945	741333	318695
13	537120	420687	389937	7717863	705396	9345644	17778209	864836	568190	1788667	43397066	4542549	365225	337714	340037
14	673653	340730	903283	633282	458198	584821	500674	1038810	1191184	757106	39548263	375754	543709	397785	468738
15	733808	556356	43273593	55780653	749657	29215365	1572823	1082146	780271	664366	519218	532295	1042298	479596	944503
16	600038	866139	1069756	1099561	3064046	350915	6960982	717143	975940	398630	411519	367798	400751	1183198	564609
17	697948	9866039	12062972	476393	50305525	570940	529809	558845	2102371	421532	337462	933032	754287	1118004	424711
18	525669	386269	7012419	449090	393375	339846	347585	544035	3577189	516918	265195	524900	22875251	26710324	475684
19	15167594	2927107	314616	340625	298174	422663	2807936	608882	8043939	6546353	440829	536636	6741263	40774631	3084045
20	608625	402370	435297	690094	258850	1322786	476850	693802	681194	471725	443954	746563	448183	24974372	398982
21	393746	420122	564372	839584	378272	49934918	35872229	1810225	39208216	4850127	1045536	660460	458571	406234	460988
22	2346318	826825	1972114	394343	858467	473701	753577	1538401	358924	6773642	679510	1504435	410205	432602	424661
23	469439	628815	442596	387306	26925165	2678950	489439	47333041	490835	411079	587963	784609	310196	383841	1062811
24	1127112	838347	466444	817933	9378567	7962849	370032	323415	320838	348712	581287	1317206	578372	248049	449582
25	26372168	41176107	492236	19456008	11229473	602231	607092	476102	788563	1409714	676967	9553666	14681658	811595	475541
26	16200017	66237689	7280172	672878	4174728	1125219	1218176	1043683	1624272	415967	864267	349096	333206	604763	692185
27	2140878	34208222	327127	357272	806367	648279	2869069	2763356	49763328	8167996	1068227	40392237	779756	913048	606844
28	550003	423070	602484	1594965	955072	2952681	3139780	1751541	369349	954325	1611098	272954	3264196	437764	610868
29	571236	494222	449752	287267	575609	564170	898680	2643432	1332562	478030	44636861	297974	309819	402774	446156
30	526476	480168	751165	582466	1405283	801969	740030	560826	6060912	282288	268003	270047	239260	346588	501513
31	779685	325519	527865	32304856	26811901	659991	9317663	7394976	296541	309622	649719	351794	879721	527842	3444453
32	17103383	410912	437164	3839212	35598936	5510507	548283	578375	396870	507160	365190	685479	464247	370533	445371
33	689949	1205560	736830	460654	35800417	426159	805579	643522	488665	511847	426254	35202871	4046510	447412	26337425
34	1878532	1788835	832138	701494	423093	719040	1632308	851872	1256717	368445	731655	492354	756363	546296	458588
35	6771146	778658	1877135	322210	462077	456446	417449	1132806	384238	671987	18119900	1917496	459142	26843191	738356
36	693499	749926	567719	387519	358381	959625	716525	1333827	515660	652217	585145	2286307	316121	343901	315739
37	460249	614812	1023100	494646	509076	520795	24708623	19848216	497599	8316330	2849177	335602	368543	927739	336102
38	2386678	835852	7830762	22239402	9242293	485762	3316770	54989051	3712239	855458	582406	423109	483661	1025626	498161
39	685460	361771	939290	568491	762863	944353	460593	32820739	1216190	617703	3479587	420280	356757	371208	31425113
40	4720757	597141	46424232	1537829	2017178	697607	345811	342389	636328	1427144	975251	932644	274052	351246	528879
41	1532928	769956	384438	3933435	1090835	843454	312783	362700	337905	520483	1090337	523569	735512	16130030	9415497
42	921550	42345845	1579017	534605	610728	703628	489218	502938	911173	753624	1440312	410517	367637	813864	5368746
43	601341	821020	390437	482286	760102	1093366	759197	330035	648583	20089750	29165390	553123	7187981	5988698	766780
44	506232	343672	390280	1438536	730797	8795317	11136192	2343370	516441	1667947	44042405	1917733	482698	612934	574092
45	762590	347054	1170366	565002	643891	4904698	3511845	633504	1070753	421246	34404326	457983	448833	2935186	477465
46	690895	523629	52675583	4765122	724477	51161555	671467	1445348	768225	546921	466786	601596	1405382	857113	2777562
47	431503	824657	513061	952933	5517297	349395	7043557	865236	1350441	295752	380690	377746	343044	568464	674879
48	1390759	35696235	25641568	493062	53616444	623158	402840	830260	1030095	329749	372327	578919	678703	1321749	563906
49	1186564	697601	12476432	1221849	599432	307089	282890	751302	947023	645187	336755	583924	11098194	31740776	593475
50	23346078	5921177	417157	830434	435903	399042	1019169	4574067	3175177	13072772	19760664	702916	2211906	39501222	2615473
51	760767	652920	575114	941837	398794	1133289	512352	1431789	640051	1540306	829921	1760385	3649168	29622639	847941
52	667872	2658616	854747	981199	770947	46012450	685700	1550116	39892020	1444471	1218720	1226725	538296	636170	1054076
53	2850348	1505543	3324428	1052706	994581	1052598	1241926	4226347	473478	5461922	612188	3571872	879501	886445	923758
54	685214	1015719	1235793	1186125	31891740	30935622	1216998	49829029	688817	712505	836099	1611122	837570	939076	1009311
55	1268989	1288306	1212555	1542874	1970097	8218513	709449	717454	560615	654234	897989	1854228	1279578	1066003	1811199
56	14506178	41350064	1723805	19457408	6783688	1378120	1282548	870936	803656	3332693	893170	9094709	12923162	15389503	3106650
57	4294701	65451954	6917871	2678099	2348446	2213397	1764404	989886	1550807	762388	886897	993767	1623802	2039051	2341653
