Row	1	2	3	4	5	6	7	8	9	10
1	26.302003598	23.3708986177	10.3281349797	11.245019088	10.4716867089	4.7400831114	7.97251277432	3.15670204734	5.0919627635	11.283951498
2	17.8213225568	12.157151147	9.19248657117	10.2660649743	13.0628320446	5.06913812917	3.35947278917	4.75322893591	4.20306529421	8.48902556988
3	10.3685782137	16.2382419213	3.41130093227	3.76656040036	19.1955902731	7.88498743279	5.31987776906	3.75732011782	17.5747768275	5.32947947545
4	18.2257682823	5.10281064011	5.44153592017	13.8696385583	13.8618680172	15.8728578307	9.48064865833	7.30274174127	4.16495640671	1.71499869269
5	2.59967835059	3.5213924219	3.10264200665	14.6783980786	7.15043162466	11.6703381831	15.4952595646	11.3768065247	9.04368183759	3.07400902201
6	15.8218411608	6.29151963397	2.34564639456	3.46208759044	2.20430406884	3.52646588591	4.20322328965	1.83922696072	5.98239937232	6.67324428785
7	19.1024897245	30.0827069309	34.4140628814	31.7914296413	20.1003846415	17.1789514269	11.3932441772	2.68723592929	7.81266418586	10.3532935256
8	22.4134871421	7.4408216202	2.08215863532	2.81422007277	1.85183710365	4.09314981734	19.5389652259	12.6836595634	9.40960802847	17.5124997896
9	16.6660536913	3.10178536646	3.91614099243	4.11707737555	1.98688250744	1.93716958438	2.89760230302	12.9033920909	4.66346461293	13.9377663748
10	13.7505317655	14.372084046	4.26484619958	4.56563405205	33.1951353105	31.5782968502	27.635441895	20.6204066841	13.0538598639	9.97688132515
11	16.9809553702	3.84645165274	4.00975111726	18.4896532147	10.6927428677	2.60032083289	1.71174285613	4.57029202121	7.56183885705	16.7660556372
12	14.6870823785	1.93697439527	2.55880935887	2.60163095632	29.7432971691	2.51642535664	23.2282866778	13.4020227392	16.2352710224	5.2753130939
13	3.41399699774	5.68285979153	2.92084797517	5.26054225082	2.97629324615	2.30543892294	8.95068378888	2.57497337959	5.47987906826	3.36793912405
14	13.072477611	12.6894769294	4.34712949578	12.88683175	9.42306804974	5.92779788895	5.11119860884	2.70368784664	4.86105333516	7.06700725343
15	5.50769223721	4.28552536798	3.32168121007	5.82697515054	2.23086692067	1.84646898872	5.40743847323	5.54542282773	29.5323173982	32.7050653918
16	24.3556510672	19.7904055326	10.0416113037	16.527657982	20.1157983061	4.18732737933	1.72702879456	2.31249659159	7.69572064611	6.47411400817
17	2.01180591153	3.47911022545	5.19807229512	7.4591646636	9.09861988326	6.41746589425	18.8859005785	14.538945054	9.02298646165	8.03067235558
18	2.46597385582	8.70754486485	4.30635949166	3.612155725	11.6069560922	15.0377479285	1.75415525717	3.20088405154	23.5875350996	11.874794663
19	3.62338056486	34.1729619404	30.5134683109	25.3286362976	22.7904986462	9.60408072721	9.70008868248	19.7622382212	14.7953158906	8.04054209185
20	8.04344918177	9.23652879316	10.133879345	3.31287231151	2.55363930037	2.60759074799	11.9150380295	22.4441136199	11.9386705292	22.7376891059
21	10.5975684811	4.057339778	5.74065681545	4.2338695475	2.46390514387	2.19110059079	3.15984654043	2.16416987847	5.06672753243	5.11528733362
22	4.34388596702	9.48422826173	8.51391527691	4.38949072346	33.9243505567	35.030171974	32.8989608193	33.2041083379	26.8707523112	25.885760236
23	5.71062609308	6.15578755642	8.06730307224	18.2273611958	10.2255688894	5.54977810202	1.7839015447	1.80927893265	2.60732671323	3.09083701826
24	2.5606732552	10.9952968445	25.6231571023	5.39893097233	4.94428879821	2.12331198266	1.75882457071	2.72363022482	3.1525419803	6.60953749002
25	1.59926882489	2.6106666518	1.83167915034	2.30373546853	11.5427072904	1.88877413664	3.07264581067	1.78409205578	12.5760872012	4.61796466259
26	18.8464610197	15.328599616	6.10583141253	12.8691120818	3.25555628527	15.1981919826	4.32039423335	4.04673663114	2.6470788279	3.86215677012
27	3.53514129703	2.3992346109	4.35654980664	3.22809148739	2.06249503458	1.64759866528	1.85273082492	1.87056318297	37.9463204942	29.6750137221
28	32.9937883054	30.1130427312	14.5116098243	12.631500997	16.8642503623	6.77172596233	4.19085819587	21.9548142097	2.96575156951	15.4886060475
29	2.81051081632	4.7777079282	1.74475740127	15.0755572923	22.3239446609	6.08484262976	31.9977625539	15.5968039482	15.8673299561	6.26655777279
30	4.21049275752	2.86832437356	3.77629884929	2.75013242998	2.94826546033	3.20961128347	2.52437791335	2.58079304482	18.2023891617	20.261874342
31	18.7655852713	33.3293081072	30.4772479247	25.8050782946	11.7224939401	9.69551686559	7.23846088046	6.7477513861	7.03192617306	11.9399998509
32	16.3000826895	10.016948082	4.48535931183	12.9723077212	2.18432756148	2.77143210054	8.19829007172	11.9952647209	13.719533478	27.6448796286
33	8.88181580624	13.8597551248	4.10355248914	12.4196497571	18.6662994946	3.14280100369	3.22073586606	3.2492476202	6.28710347829	5.44128358489
34	17.5410570694	19.2654783361	6.91104666715	4.85418646049	28.6288717638	28.8799386551	26.9551578144	27.6839699227	24.6452454254	24.7492427706
35	12.218026941	6.24000938156	2.87370802396	9.29171752125	6.94757596018	2.73333868697	3.88814805214	6.71831624806	11.8953800841	6.42258322236
36	10.6735996036	3.17699232384	5.36795321197	7.17081121878	8.98391876777	6.32683928704	13.4996283303	12.6432999387	9.54602300201	13.5550735167
