ID	Block	Row	Column	Name
1	1	1	1	A/Aichi/2/68(H3N2)-X31-2017-05-02
2	1	1	2	A/Aichi/2/68(H3N2)-X31-2017-05-02
3	1	1	3	A/Aichi/2/68(H3N2)-X31-2017-05-02
4	1	1	4	A/Aichi/2/68(H3N2)-X31-2017-05-02
5	1	1	5	A/Aichi/2/68(H3N2)-X31-2017-05-02
6	1	1	6	A/Aichi/2/68(H3N2)-X31-2017-05-02
7	1	1	7	A/Aichi/2/68(H3N2)-X31-2017-05-02
8	1	1	8	A/Aichi/2/68(H3N2)-X31-2017-05-02
9	1	1	9	A/Aichi/2/68(H3N2)-X31-2017-05-02
10	1	1	10	A/Aichi/2/68(H3N2)-X31-2017-05-02
11	1	1	11	A/Aichi/2/68(H3N2)-X31-2017-05-02
12	1	1	12	A/Aichi/2/68(H3N2)-X31-2017-05-02
13	1	1	13	A/Aichi/2/68(H3N2)-X31-2017-05-02
14	1	1	14	A/Aichi/2/68(H3N2)-X31-2017-05-02
15	1	1	15	A/Aichi/2/68(H3N2)-X31-2017-05-02
16	1	2	1	A/Aichi/2/68(H3N2)-X31-2017-05-02
17	1	2	2	A/Aichi/2/68(H3N2)-X31-2017-05-02
18	1	2	3	A/Aichi/2/68(H3N2)-X31-2017-05-02
19	1	2	4	A/Aichi/2/68(H3N2)-X31-2017-05-02
20	1	2	5	A/Aichi/2/68(H3N2)-X31-2017-05-02
21	1	2	6	A/Aichi/2/68(H3N2)-X31-2017-05-02
22	1	2	7	A/Aichi/2/68(H3N2)-X31-2017-05-02
23	1	2	8	A/Aichi/2/68(H3N2)-X31-2017-05-02
24	1	2	9	A/Aichi/2/68(H3N2)-X31-2017-05-02
25	1	2	10	A/Aichi/2/68(H3N2)-X31-2017-05-02
26	1	2	11	A/Aichi/2/68(H3N2)-X31-2017-05-02
27	1	2	12	A/Aichi/2/68(H3N2)-X31-2017-05-02
28	1	2	13	A/Aichi/2/68(H3N2)-X31-2017-05-02
29	1	2	14	A/Aichi/2/68(H3N2)-X31-2017-05-02
30	1	2	15	A/Aichi/2/68(H3N2)-X31-2017-05-02
31	1	3	1	A/Aichi/2/68(H3N2)-X31-2017-05-02
32	1	3	2	A/Aichi/2/68(H3N2)-X31-2017-05-02
33	1	3	3	A/Aichi/2/68(H3N2)-X31-2017-05-02
34	1	3	4	A/Aichi/2/68(H3N2)-X31-2017-05-02
35	1	3	5	A/Aichi/2/68(H3N2)-X31-2017-05-02
36	1	3	6	A/Aichi/2/68(H3N2)-X31-2017-05-02
37	1	3	7	A/Aichi/2/68(H3N2)-X31-2017-05-02
38	1	3	8	A/Aichi/2/68(H3N2)-X31-2017-05-02
39	1	3	9	A/Aichi/2/68(H3N2)-X31-2017-05-02
40	1	3	10	A/Aichi/2/68(H3N2)-X31-2017-05-02
41	1	3	11	A/Aichi/2/68(H3N2)-X31-2017-05-02
42	1	3	12	A/Aichi/2/68(H3N2)-X31-2017-05-02
43	1	3	13	A/Aichi/2/68(H3N2)-X31-2017-05-02
44	1	3	14	A/Aichi/2/68(H3N2)-X31-2017-05-02
45	1	3	15	A/Aichi/2/68(H3N2)-X31-2017-05-02
46	1	4	1	A/Aichi/2/68(H3N2)-X31-2017-05-02
47	1	4	2	A/Aichi/2/68(H3N2)-X31-2017-05-02
48	1	4	3	A/Aichi/2/68(H3N2)-X31-2017-05-02
