Row	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1	1867654	5346206	2254856	2107501	2356428	1613392	1412399	1564896	1192513	1251219	323664	17729134	11923640	299499	20717411
2	30644241	21934093	2519396	35390191	34406046	4283344	525248	921138	617272	647019	356069	43833704	39706861	612879	76677139
3	6743753	14439947	2242012	76355364	70251666	1959570	13363232	5471193	2780379	360740	4571125	4492503	1393841	1435052	254070
4	74643206	3942937	25761990	2858345	992409	898027	5859769	3727865	1927588	695925	68322083	74382415	1660093	15989775	1292105
5	7908258	17747766	1476106	22196244	633565	11186070	5493944	1744938	3479262	564598	3161478	999237	213011	251880	236190
6	924395	557727	3063137	3279244	2461430	5429954	1475054	1376829	1081230	4944133	305817	504518	522573	354954	339126
7	4670923	709056	573141	55833330	40075309	2754712	2878307	95090453	1839492	8112831	298442	4821717	360135	270661	14760164
8	5849509	1467249	739423	49285041	4222123	4117971	50824337	52305778	19511685	2214399	1304545	964918	1979672	475127	43866130
9	50087901	7121754	60258166	10037259	17760890	2572614	71030185	69696878	2889941	12556376	5247421	3435352	565062	3324235	1597956
10	2714488	4592956	2555601	71638124	8671345	6834794	2137294	3053301	1385710	4805380	6399726	1707333	1235068	48733797	28824854
11	6096423	30857909	9520798	16422743	13661733	3029009	5068615	2587489	9499989	3708842	2781619	2637801	294488	2519756	523754
12	730151	568522	766805	10689396	1772844	6470607	1074404	3919153	5201826	1525754	5132410	1361021	2834784	479131	550029
13	1027850	1157188	930947	4532361	1136659	1171940	44512325	56771594	3327537	3504399	63104474	1511893	2851310	590047	3422332
14	754511	850584	9787237	6687110	1844916	4804303	45223545	4691873	3905219	52007448	42324248	18431201	1938495	3123730	1745393
15	2959746	2641487	52069732	56698419	5941286	51870462	13254823	13201665	2620254	66700256	68747260	1642107	11546002	6186523	3756778
16	3306765	26036406	16547820	5069586	9964699	1982152	82572655	9493160	29041047	1497501	4275077	861785	1337160	709805	1289502
17	6916403	35927598	19767254	6312500	23752076	8600167	12856616	14563547	1891440	5585278	2530526	10394508	5296897	18984891	2328978
18	3044280	13353881	2324582	2114714	616791	1099154	1589406	6878774	39721065	3537402	2748044	3055234	518606	23913924	1577507
19	12442088	7532877	5908713	2926081	1289988	850929	6922225	7494695	3938778	69118780	24594650	1850322	2029297	57322588	924886
20	21136883	7897112	12053525	1221490	892039	26807569	18015583	8259400	3071757	53000332	6432433	2085000	49024508	36232164	21802592
21	21239687	16925002	10723339	5847158	1583858	64118914	65784748	17238955	55902747	14225026	14781735	1740139	74840389	72930363	1918911
22	16599505	13732259	12165590	3559378	15923807	13641852	4210105	33784728	23351286	80112184	11302900	22591062	1813860	1265913	1378999
23	6139572	7781095	10534983	2564941	60229147	56959481	12615334	52071894	8346424	17319811	18707653	991812	5876259	736710	13891126
24	6617164	4380339	10873803	2855551	13836781	3081394	954519	958912	1604612	5514325	7362980	6827900	2318067	1260012	4953908
25	5348186	24970243	6086636	1438542	1000991	1477898	2065440	2202732	1856044	45337666	3356016	7838126	65992107	19196149	3733084
26	2277538	73572432	10200443	14164331	750336	11378372	1232041	1133117	13930263	8877665	5677979	4716594	45301782	12994622	6087826
27	45215051	42925507	34955410	7956083	8255082	5571047	3075914	7501045	59926971	52850625	14219327	55037282	10681508	23803164	7728313
28	48092814	53613471	7119195	21756906	12381597	10490516	4467586	32997605	26275134	5111106	4488868	10850608	110393866	7842332	37568955
29	1889444	3304447	6805841	11467749	13470547	6997723	4743074	57349897	64094031	25331964	46991201	13628380	25696884	21826722	1372862
30	3921960	3989507	17041873	12303587	6846806	10657754	13426348	13749914	4902699	2085529	1821612	840627	1254387	1182245	29743457
31	5157404	6717439	14247787	7906416	58306990	5746038	5007688	1493237	890612	1248026	1282831	1102922	6207741	1066727	802137
32	24799959	21659295	12890766	15986099	84339688	8735999	14274613	2452362	9489466	1121971	735432	4025344	1912355	1399682	836031
33	53212482	16076344	10689961	60452269	69177976	27664660	8446219	10903802	5945193	2730856	1622324	46103668	43810454	18506466	52144766
34	15001919	18064514	5853264	62187575	60530473	3518612	21753770	14127954	12699610	4970346	13760430	10520955	3070575	7817791	1830281
35	14811796	8472030	32105187	9252081	8378340	7600864	9325117	10909596	7207622	4635700	65915142	49859899	20185815	44901288	5578165
36	9203649	10851749	5602521	14270781	6851230	15306440	12336508	4426640	11810259	10004684	13144873	13475403	1133287	1809607	607158
37	10487612	2035589	38536893	15190159	5426320	8188582	4171770	43782512	5138377	12254545	6738966	3969502	893270	1057576	729109
38	38322131	6772707	16859129	26359723	18308626	12755744	19256361	89659142	8756220	11394763	2870287	13218274	1068732	1525563	33453742
39	1828119	2546544	11998940	78117299	15318419	8614680	63774397	83168251	30434879	10543448	3492424	3537952	2373201	2028291	54759568
40	47208095	16233757	54836515	13688506	17583762	4471096	73865325	75494299	3964245	21310978	11926826	12432157	3655996	20341441	28701772
41	5121352	13563823	4858329	60276193	14445207	22721027	6757702	9300926	9409757	10392582	10155999	9805193	3368741	72979771	69041859
42	4319484	41933470	8796699	11444405	15513026	3252100	12030220	7749390	18689847	14301677	5321426	10568435	16430845	17405625	1907358
43	673551	1105716	1482682	4060396	7622593	15898182	5152714	3265776	9050707	7915636	9250001	8068197	4657128	2773734	2077835
44	1191122	2397465	1575367	14604052	4936114	19812575	10921661	15095807	10761586	15871821	78274961	9990051	12361495	1229153	13322410
45	1047802	1418768	3829933	25070746	7637506	4633639	61900739	12707436	7894337	66148258	50782349	18716974	3832255	5867868	7098841
46	2336945	10938932	55136320	58830421	29209226	48576041	13003471	16824333	5573512	61480391	58513160	4967046	17827823	60207752	14303667
47	1063434	66068437	19929506	8612198	45651024	6485701	85657351	10631417	31234367	6465435	7249140	8595005	8765112	16147793	6512059
48	1439206	65819412	45860584	15544225	63956286	12337946	24464187	16871778	4220511	11953643	8265963	17254383	9922613	26818640	13007501
49	3141577	12381923	5078669	3944108	4241932	4671151	30256138	6680163	37761477	4891627	3130051	5695693	7379029	36263159	2458928
50	10949399	6245534	5582840	3537553	7122638	4211226	49522878	4263354	5723966	7537385	11462454	7551758	8948239	61002677	11036454
51	17068900	4737041	18765743	10018456	4977121	25767365	36633178	7815986	4606100	44046670	11052988	10806496	44202247	41053967	37770577
52	11483335	24317356	14496693	10935480	7640978	60704902	53560670	18621833	8124764	9291008	22647328	7811468	64772071	47918967	2735739
