ID	Block	Row	Column	Name	row_factor	column_factor
65	1	2	5	NO	0	0
66	1	3	5	NO	0	0
67	1	4	5	NO	0	0
68	1	5	5	NO	0	0
69	1	6	5	NO	0	0
70	1	7	5	NO	0	0
71	1	8	5	NO	0	0
72	1	9	5	NO	0	0
73	1	10	5	NO	0	0
74	1	11	5	NO	0	0
75	1	12	5	NO	0	0
76	1	13	5	NO	0	0
77	1	14	5	NO	0	0
78	1	15	5	NO	0	0
79	1	16	5	NO	0	0
80	1	1	6	NO	0	0
81	1	2	6	NO	0	0
82	1	3	6	NO	0	0
83	1	4	6	NO	0	0
84	1	5	6	NO	0	0
85	1	6	6	NO	0	0
86	1	7	6	NO	0	0
87	1	8	6	NO	0	0
88	1	9	6	NO	0	0
89	1	10	6	NO	0	0
90	1	11	6	NO	0	0
91	1	12	6	NO	0	0
92	1	13	6	NO	0	0
93	1	14	6	NO	0	0
94	1	15	6	NO	0	0
95	1	16	6	NO	0	0
96	1	1	7	NO	0	0
97	1	2	7	NO	0	0
98	1	3	7	NO	0	0
99	1	4	7	NO	0	0
100	1	5	7	NO	0	0
101	1	6	7	NO	0	0
102	1	7	7	NO	0	0
103	1	8	7	NO	0	0
104	1	9	7	NO	0	0
105	1	10	7	NO	0	0
106	1	11	7	NO	0	0
107	1	12	7	NO	0	0
108	1	13	7	NO	0	0
109	1	14	7	NO	0	0
110	1	15	7	NO	0	0
111	1	16	7	NO	0	0
112	1	1	8	NO	0	0
113	1	2	8	NO	0	0
114	1	3	8	NO	0	0
115	1	4	8	NO	0	0
116	1	5	8	NO	0	0
117	1	6	8	NO	0	0
118	1	7	8	NO	0	0
119	1	8	8	NO	0	0
120	1	9	8	NO	0	0
121	1	10	8	NO	0	0
122	1	11	8	NO	0	0
123	1	12	8	NO	0	0
124	1	13	8	NO	0	0
125	1	14	8	NO	0	0
126	1	15	8	NO	0	0
127	1	16	8	NO	0	0
128	1	1	9	NO	0	0
129	1	2	9	NO	0	0
130	1	3	9	NO	0	0
131	1	4	9	NO	0	0
132	1	5	9	NO	0	0
133	1	6	9	NO	0	0
134	1	7	9	NO	0	0
135	1	8	9	NO	0	0
136	1	9	9	NO	0	0
137	1	10	9	NO	0	0
138	1	11	9	NO	0	0
139	1	12	9	NO	0	0
140	1	13	9	NO	0	0
141	1	14	9	NO	0	0
142	1	15	9	NO	0	0
143	1	16	9	NO	0	0
144	1	1	10	NO	0	0
145	1	2	10	NO	0	0
146	1	3	10	NO	0	0
147	1	4	10	NO	0	0
148	1	5	10	NO	0	0
149	1	6	10	NO	0	0
150	1	7	10	NO	0	0
151	1	8	10	NO	0	0
152	1	9	10	NO	0	0
153	1	10	10	NO	0	0
154	1	11	10	NO	0	0
155	1	12	10	NO	0	0
156	1	13	10	NO	0	0
157	1	14	10	NO	0	0
158	1	15	10	NO	0	0
159	1	16	10	NO	0	0
160	2	1	11	NO	0	1
161	2	2	11	NO	0	1
162	2	3	11	NO	0	1
163	2	4	11	NO	0	1
164	2	5	11	NO	0	1
165	2	6	11	NO	0	1
166	2	7	11	NO	0	1
167	2	8	11	NO	0	1
168	2	9	11	NO	0	1
169	2	10	11	NO	0	1
170	2	11	11	NO	0	1
171	2	12	11	NO	0	1
172	2	13	11	NO	0	1
173	2	14	11	NO	0	1
174	2	15	11	NO	0	1
175	2	16	11	NO	0	1
176	2	1	12	NO	0	1
177	2	2	12	NO	0	1
178	2	3	12	NO	0	1
179	2	4	12	NO	0	1
180	2	5	12	NO	0	1
181	2	6	12	NO	0	1
182	2	7	12	NO	0	1
183	2	8	12	NO	0	1
184	2	9	12	NO	0	1
185	2	10	12	NO	0	1
186	2	11	12	NO	0	1
187	2	12	12	NO	0	1
188	2	13	12	NO	0	1
189	2	14	12	NO	0	1
190	2	15	12	NO	0	1
191	2	16	12	NO	0	1
192	2	1	13	NO	0	1
193	2	2	13	NO	0	1
194	2	3	13	NO	0	1
195	2	4	13	NO	0	1
196	2	5	13	NO	0	1
197	2	6	13	NO	0	1
198	2	7	13	NO	0	1
199	2	8	13	NO	0	1
200	2	9	13	NO	0	1
201	2	10	13	NO	0	1
202	2	11	13	NO	0	1
203	2	12	13	NO	0	1
204	2	13	13	NO	0	1
205	2	14	13	NO	0	1
206	2	15	13	NO	0	1
207	2	16	13	NO	0	1
208	2	1	14	NO	0	1
209	2	2	14	NO	0	1
210	2	3	14	NO	0	1
211	2	4	14	NO	0	1
212	2	5	14	NO	0	1
213	2	6	14	NO	0	1
214	2	7	14	NO	0	1
215	2	8	14	NO	0	1
216	2	9	14	NO	0	1
217	2	10	14	NO	0	1
218	2	11	14	NO	0	1
219	2	12	14	NO	0	1
220	2	13	14	NO	0	1
221	2	14	14	NO	0	1
222	2	15	14	NO	0	1
223	2	16	14	NO	0	1
224	2	1	15	NO	0	1
225	2	2	15	NO	0	1
226	2	3	15	NO	0	1
227	2	4	15	NO	0	1
228	2	5	15	NO	0	1
229	2	6	15	NO	0	1
230	2	7	15	NO	0	1
231	2	8	15	NO	0	1
232	2	9	15	NO	0	1
233	2	10	15	NO	0	1
234	2	11	15	NO	0	1
235	2	12	15	NO	0	1
236	2	13	15	NO	0	1
237	2	14	15	NO	0	1
238	2	15	15	NO	0	1
239	2	16	15	NO	0	1
240	2	1	16	NO	0	1
241	2	2	16	NO	0	1
242	2	3	16	NO	0	1
243	2	4	16	NO	0	1
244	2	5	16	NO	0	1
245	2	6	16	NO	0	1
246	2	7	16	NO	0	1
247	2	8	16	NO	0	1
248	2	9	16	NO	0	1
249	2	10	16	NO	0	1
250	2	11	16	NO	0	1
251	2	12	16	NO	0	1
252	2	13	16	NO	0	1
253	2	14	16	NO	0	1
254	2	15	16	NO	0	1
255	2	16	16	NO	0	1
256	2	1	17	NO	0	1
257	2	2	17	NO	0	1
258	2	3	17	NO	0	1
259	2	4	17	NO	0	1
260	2	5	17	NO	0	1
261	2	6	17	NO	0	1
262	2	7	17	NO	0	1
263	2	8	17	NO	0	1
264	2	9	17	NO	0	1
265	2	10	17	NO	0	1
266	2	11	17	NO	0	1
267	2	12	17	NO	0	1
268	2	13	17	NO	0	1
269	2	14	17	NO	0	1
270	2	15	17	NO	0	1
271	2	16	17	NO	0	1
272	2	1	18	NO	0	1
273	2	2	18	NO	0	1
274	2	3	18	NO	0	1
275	2	4	18	NO	0	1
276	2	5	18	NO	0	1
277	2	6	18	NO	0	1
278	2	7	18	NO	0	1
279	2	8	18	NO	0	1
280	2	9	18	NO	0	1
281	2	10	18	NO	0	1
282	2	11	18	NO	0	1
283	2	12	18	NO	0	1
284	2	13	18	NO	0	1
285	2	14	18	NO	0	1
286	2	15	18	NO	0	1
287	2	16	18	NO	0	1
288	2	1	19	NO	0	1
289	2	2	19	NO	0	1
290	2	3	19	NO	0	1
291	2	4	19	NO	0	1
292	2	5	19	NO	0	1
293	2	6	19	NO	0	1
294	2	7	19	NO	0	1
295	2	8	19	NO	0	1
296	2	9	19	NO	0	1
297	2	10	19	NO	0	1
298	2	11	19	NO	0	1
299	2	12	19	NO	0	1
300	2	13	19	NO	0	1
301	2	14	19	NO	0	1
302	2	15	19	NO	0	1
303	2	16	19	NO	0	1
304	2	1	20	NO	0	1
305	2	2	20	NO	0	1
306	2	3	20	NO	0	1
307	2	4	20	NO	0	1
308	2	5	20	NO	0	1
309	2	6	20	NO	0	1
310	2	7	20	NO	0	1
311	2	8	20	NO	0	1
312	2	9	20	NO	0	1
313	2	10	20	NO	0	1
314	2	11	20	NO	0	1
315	2	12	20	NO	0	1
316	2	13	20	NO	0	1
317	2	14	20	NO	0	1
318	2	15	20	NO	0	1
319	2	16	20	NO	0	1
320	3	1	21	NO	0	2
321	3	2	21	NO	0	2
322	3	3	21	NO	0	2
323	3	4	21	NO	0	2
324	3	5	21	NO	0	2
325	3	6	21	NO	0	2
326	3	7	21	NO	0	2
327	3	8	21	NO	0	2
328	3	9	21	NO	0	2
329	3	10	21	NO	0	2
330	3	11	21	NO	0	2
331	3	12	21	NO	0	2
332	3	13	21	NO	0	2
333	3	14	21	NO	0	2
334	3	15	21	NO	0	2
335	3	16	21	NO	0	2
336	3	1	22	NO	0	2
337	3	2	22	NO	0	2
338	3	3	22	NO	0	2
339	3	4	22	NO	0	2
340	3	5	22	NO	0	2
341	3	6	22	NO	0	2
342	3	7	22	NO	0	2
343	3	8	22	NO	0	2
344	3	9	22	NO	0	2
345	3	10	22	NO	0	2
346	3	11	22	NO	0	2
347	3	12	22	NO	0	2
348	3	13	22	NO	0	2
349	3	14	22	NO	0	2
350	3	15	22	NO	0	2
351	3	16	22	NO	0	2
352	3	1	23	NO	0	2
353	3	2	23	NO	0	2
354	3	3	23	NO	0	2
355	3	4	23	NO	0	2
356	3	5	23	NO	0	2
357	3	6	23	NO	0	2
358	3	7	23	NO	0	2
359	3	8	23	NO	0	2
360	3	9	23	NO	0	2
361	3	10	23	NO	0	2
362	3	11	23	NO	0	2
363	3	12	23	NO	0	2
364	3	13	23	NO	0	2
365	3	14	23	NO	0	2
366	3	15	23	NO	0	2
367	3	16	23	NO	0	2
368	3	1	24	NO	0	2
369	3	2	24	NO	0	2
370	3	3	24	NO	0	2
371	3	4	24	NO	0	2
372	3	5	24	NO	0	2
373	3	6	24	NO	0	2
374	3	7	24	NO	0	2
375	3	8	24	NO	0	2
376	3	9	24	NO	0	2
377	3	10	24	NO	0	2
378	3	11	24	NO	0	2
379	3	12	24	NO	0	2
380	3	13	24	NO	0	2
381	3	14	24	NO	0	2
382	3	15	24	NO	0	2
383	3	16	24	NO	0	2
384	3	1	25	NO	0	2
385	3	2	25	NO	0	2
386	3	3	25	NO	0	2
387	3	4	25	NO	0	2
388	3	5	25	NO	0	2
389	3	6	25	NO	0	2
390	3	7	25	NO	0	2
391	3	8	25	NO	0	2
392	3	9	25	NO	0	2
393	3	10	25	NO	0	2
394	3	11	25	NO	0	2
395	3	12	25	NO	0	2
396	3	13	25	NO	0	2
397	3	14	25	NO	0	2
398	3	15	25	NO	0	2
399	3	16	25	NO	0	2
400	3	1	26	NO	0	2
401	3	2	26	NO	0	2
402	3	3	26	NO	0	2
403	3	4	26	NO	0	2
404	3	5	26	NO	0	2
405	3	6	26	NO	0	2
406	3	7	26	NO	0	2
407	3	8	26	NO	0	2
408	3	9	26	NO	0	2
409	3	10	26	NO	0	2
410	3	11	26	NO	0	2
411	3	12	26	NO	0	2
412	3	13	26	NO	0	2
413	3	14	26	NO	0	2
414	3	15	26	NO	0	2
415	3	16	26	NO	0	2
416	3	1	27	NO	0	2
417	3	2	27	NO	0	2
418	3	3	27	NO	0	2
419	3	4	27	NO	0	2
420	3	5	27	NO	0	2
421	3	6	27	NO	0	2
422	3	7	27	NO	0	2
423	3	8	27	NO	0	2
424	3	9	27	NO	0	2
425	3	10	27	NO	0	2
426	3	11	27	NO	0	2
427	3	12	27	NO	0	2
428	3	13	27	NO	0	2
429	3	14	27	NO	0	2
430	3	15	27	NO	0	2
431	3	16	27	NO	0	2
432	3	1	28	NO	0	2
433	3	2	28	NO	0	2
434	3	3	28	NO	0	2
435	3	4	28	NO	0	2
436	3	5	28	NO	0	2
437	3	6	28	NO	0	2
438	3	7	28	NO	0	2
439	3	8	28	NO	0	2
440	3	9	28	NO	0	2
441	3	10	28	NO	0	2
442	3	11	28	NO	0	2
443	3	12	28	NO	0	2
444	3	13	28	NO	0	2
445	3	14	28	NO	0	2
446	3	15	28	NO	0	2
447	3	16	28	NO	0	2
448	3	1	29	NO	0	2
449	3	2	29	NO	0	2
450	3	3	29	NO	0	2
451	3	4	29	NO	0	2
452	3	5	29	NO	0	2
453	3	6	29	NO	0	2
454	3	7	29	NO	0	2
455	3	8	29	NO	0	2
456	3	9	29	NO	0	2
457	3	10	29	NO	0	2
458	3	11	29	NO	0	2
459	3	12	29	NO	0	2
460	3	13	29	NO	0	2
461	3	14	29	NO	0	2
462	3	15	29	NO	0	2
463	3	16	29	NO	0	2
464	3	1	30	NO	0	2
465	3	2	30	NO	0	2
466	3	3	30	NO	0	2
467	3	4	30	NO	0	2
468	3	5	30	NO	0	2
469	3	6	30	NO	0	2
470	3	7	30	NO	0	2
471	3	8	30	NO	0	2
472	3	9	30	NO	0	2
473	3	10	30	NO	0	2
474	3	11	30	NO	0	2
475	3	12	30	NO	0	2
476	3	13	30	NO	0	2
477	3	14	30	NO	0	2
478	3	15	30	NO	0	2
479	3	16	30	NO	0	2
480	4	1	31	NO	0	3
481	4	2	31	NO	0	3
482	4	3	31	NO	0	3
483	4	4	31	NO	0	3
484	4	5	31	NO	0	3
485	4	6	31	NO	0	3
486	4	7	31	NO	0	3
487	4	8	31	NO	0	3
488	4	9	31	NO	0	3
489	4	10	31	NO	0	3
490	4	11	31	NO	0	3
491	4	12	31	NO	0	3
492	4	13	31	NO	0	3
493	4	14	31	NO	0	3
494	4	15	31	NO	0	3
495	4	16	31	NO	0	3
496	4	1	32	NO	0	3
497	4	2	32	NO	0	3
498	4	3	32	NO	0	3
499	4	4	32	NO	0	3
500	4	5	32	NO	0	3
501	4	6	32	NO	0	3
502	4	7	32	NO	0	3
503	4	8	32	NO	0	3
504	4	9	32	NO	0	3
505	4	10	32	NO	0	3
506	4	11	32	NO	0	3
507	4	12	32	NO	0	3
508	4	13	32	NO	0	3
509	4	14	32	NO	0	3
510	4	15	32	NO	0	3
511	4	16	32	NO	0	3
512	4	1	33	NO	0	3
513	4	2	33	NO	0	3
514	4	3	33	NO	0	3
515	4	4	33	NO	0	3
516	4	5	33	NO	0	3
517	4	6	33	NO	0	3
518	4	7	33	NO	0	3
519	4	8	33	NO	0	3
520	4	9	33	NO	0	3
521	4	10	33	NO	0	3
522	4	11	33	NO	0	3
523	4	12	33	NO	0	3
524	4	13	33	NO	0	3
525	4	14	33	NO	0	3
526	4	15	33	NO	0	3
527	4	16	33	NO	0	3
528	4	1	34	NO	0	3
529	4	2	34	NO	0	3
530	4	3	34	NO	0	3
531	4	4	34	NO	0	3
532	4	5	34	NO	0	3
533	4	6	34	NO	0	3
534	4	7	34	NO	0	3
535	4	8	34	NO	0	3
536	4	9	34	NO	0	3
537	4	10	34	NO	0	3
538	4	11	34	NO	0	3
539	4	12	34	NO	0	3
540	4	13	34	NO	0	3
541	4	14	34	NO	0	3
542	4	15	34	NO	0	3
543	4	16	34	NO	0	3
544	4	1	35	NO	0	3
545	4	2	35	NO	0	3
546	4	3	35	NO	0	3
547	4	4	35	NO	0	3
548	4	5	35	NO	0	3
549	4	6	35	NO	0	3
550	4	7	35	NO	0	3
551	4	8	35	NO	0	3
552	4	9	35	NO	0	3
553	4	10	35	NO	0	3
554	4	11	35	NO	0	3
555	4	12	35	NO	0	3
556	4	13	35	NO	0	3
557	4	14	35	NO	0	3
558	4	15	35	NO	0	3
559	4	16	35	NO	0	3
560	4	1	36	NO	0	3
561	4	2	36	NO	0	3
562	4	3	36	NO	0	3
563	4	4	36	NO	0	3
564	4	5	36	NO	0	3
565	4	6	36	NO	0	3
566	4	7	36	NO	0	3
567	4	8	36	NO	0	3
568	4	9	36	NO	0	3
569	4	10	36	NO	0	3
570	4	11	36	NO	0	3
571	4	12	36	NO	0	3
572	4	13	36	NO	0	3
573	4	14	36	NO	0	3
574	4	15	36	NO	0	3
575	4	16	36	NO	0	3
576	4	1	37	NO	0	3
577	4	2	37	NO	0	3
578	4	3	37	NO	0	3
579	4	4	37	NO	0	3
580	4	5	37	NO	0	3
581	4	6	37	NO	0	3
582	4	7	37	NO	0	3
583	4	8	37	NO	0	3
584	4	9	37	NO	0	3
585	4	10	37	NO	0	3
586	4	11	37	NO	0	3
587	4	12	37	NO	0	3
588	4	13	37	NO	0	3
589	4	14	37	NO	0	3
590	4	15	37	NO	0	3
591	4	16	37	NO	0	3
592	4	1	38	NO	0	3
593	4	2	38	NO	0	3
594	4	3	38	NO	0	3
595	4	4	38	NO	0	3
596	4	5	38	NO	0	3
597	4	6	38	NO	0	3
598	4	7	38	NO	0	3
599	4	8	38	NO	0	3
600	4	9	38	NO	0	3
601	4	10	38	NO	0	3
602	4	11	38	NO	0	3
603	4	12	38	NO	0	3
604	4	13	38	NO	0	3
605	4	14	38	NO	0	3
606	4	15	38	NO	0	3
607	4	16	38	NO	0	3
608	4	1	39	NO	0	3
609	4	2	39	NO	0	3
610	4	3	39	NO	0	3
611	4	4	39	NO	0	3
612	4	5	39	NO	0	3
613	4	6	39	NO	0	3
614	4	7	39	NO	0	3
615	4	8	39	NO	0	3
616	4	9	39	NO	0	3
617	4	10	39	NO	0	3
618	4	11	39	NO	0	3
619	4	12	39	NO	0	3
620	4	13	39	NO	0	3
621	4	14	39	NO	0	3
622	4	15	39	NO	0	3
623	4	16	39	NO	0	3
624	4	1	40	NO	0	3
625	4	2	40	NO	0	3
626	4	3	40	NO	0	3
627	4	4	40	NO	0	3
628	4	5	40	NO	0	3
629	4	6	40	NO	0	3
630	4	7	40	NO	0	3
631	4	8	40	NO	0	3
632	4	9	40	NO	0	3
633	4	10	40	NO	0	3
634	4	11	40	NO	0	3
635	4	12	40	NO	0	3
636	4	13	40	NO	0	3
637	4	14	40	NO	0	3
638	4	15	40	NO	0	3
639	4	16	40	NO	0	3
640	5	17	1	NO	1	0
641	5	18	1	NO	1	0
642	5	19	1	NO	1	0
643	5	20	1	NO	1	0
644	5	21	1	NO	1	0
645	5	22	1	NO	1	0
646	5	23	1	NO	1	0
647	5	24	1	NO	1	0
648	5	25	1	NO	1	0
649	5	26	1	NO	1	0
650	5	27	1	NO	1	0
651	5	28	1	NO	1	0
652	5	29	1	NO	1	0
653	5	30	1	NO	1	0
654	5	31	1	NO	1	0
655	5	32	1	NO	1	0
656	5	17	2	NO	1	0
657	5	18	2	NO	1	0
658	5	19	2	NO	1	0
659	5	20	2	NO	1	0
660	5	21	2	NO	1	0
661	5	22	2	NO	1	0
662	5	23	2	NO	1	0
663	5	24	2	NO	1	0
664	5	25	2	NO	1	0
665	5	26	2	NO	1	0
666	5	27	2	NO	1	0
667	5	28	2	NO	1	0
668	5	29	2	NO	1	0
669	5	30	2	NO	1	0
670	5	31	2	NO	1	0
671	5	32	2	NO	1	0
672	5	17	3	NO	1	0
673	5	18	3	NO	1	0
674	5	19	3	NO	1	0
675	5	20	3	NO	1	0
676	5	21	3	NO	1	0
677	5	22	3	NO	1	0
678	5	23	3	NO	1	0
679	5	24	3	NO	1	0
680	5	25	3	NO	1	0
681	5	26	3	NO	1	0
682	5	27	3	NO	1	0
683	5	28	3	NO	1	0
684	5	29	3	NO	1	0
685	5	30	3	NO	1	0
686	5	31	3	NO	1	0
687	5	32	3	NO	1	0
688	5	17	4	NO	1	0
689	5	18	4	NO	1	0
690	5	19	4	NO	1	0
691	5	20	4	NO	1	0
692	5	21	4	NO	1	0
693	5	22	4	NO	1	0
694	5	23	4	NO	1	0
695	5	24	4	NO	1	0
696	5	25	4	NO	1	0
697	5	26	4	NO	1	0
698	5	27	4	NO	1	0
699	5	28	4	NO	1	0
700	5	29	4	NO	1	0
701	5	30	4	NO	1	0
702	5	31	4	NO	1	0
703	5	32	4	NO	1	0
704	5	17	5	NO	1	0
705	5	18	5	NO	1	0
706	5	19	5	NO	1	0
707	5	20	5	NO	1	0
708	5	21	5	NO	1	0
709	5	22	5	NO	1	0
710	5	23	5	NO	1	0
711	5	24	5	NO	1	0
712	5	25	5	NO	1	0
713	5	26	5	NO	1	0
714	5	27	5	NO	1	0
715	5	28	5	NO	1	0
716	5	29	5	NO	1	0
717	5	30	5	NO	1	0
718	5	31	5	NO	1	0
719	5	32	5	NO	1	0
720	5	17	6	NO	1	0
721	5	18	6	NO	1	0
722	5	19	6	NO	1	0
723	5	20	6	NO	1	0
724	5	21	6	NO	1	0
725	5	22	6	NO	1	0
726	5	23	6	NO	1	0
727	5	24	6	NO	1	0
728	5	25	6	NO	1	0
729	5	26	6	NO	1	0
730	5	27	6	NO	1	0
731	5	28	6	NO	1	0
732	5	29	6	NO	1	0
733	5	30	6	NO	1	0
734	5	31	6	NO	1	0
735	5	32	6	NO	1	0
736	5	17	7	NO	1	0
737	5	18	7	NO	1	0
738	5	19	7	NO	1	0
739	5	20	7	NO	1	0
740	5	21	7	NO	1	0
741	5	22	7	NO	1	0
742	5	23	7	NO	1	0
743	5	24	7	NO	1	0
744	5	25	7	NO	1	0
745	5	26	7	NO	1	0
746	5	27	7	NO	1	0
747	5	28	7	NO	1	0
748	5	29	7	NO	1	0
749	5	30	7	NO	1	0
750	5	31	7	NO	1	0
751	5	32	7	NO	1	0
752	5	17	8	NO	1	0
753	5	18	8	NO	1	0
754	5	19	8	NO	1	0
755	5	20	8	NO	1	0
756	5	21	8	NO	1	0
757	5	22	8	NO	1	0
758	5	23	8	NO	1	0
759	5	24	8	NO	1	0
760	5	25	8	NO	1	0
761	5	26	8	NO	1	0
762	5	27	8	NO	1	0
763	5	28	8	NO	1	0
764	5	29	8	NO	1	0
765	5	30	8	NO	1	0
766	5	31	8	NO	1	0
767	5	32	8	NO	1	0
768	5	17	9	NO	1	0
769	5	18	9	NO	1	0
770	5	19	9	NO	1	0
771	5	20	9	NO	1	0
772	5	21	9	NO	1	0
773	5	22	9	NO	1	0
774	5	23	9	NO	1	0
775	5	24	9	NO	1	0
776	5	25	9	NO	1	0
777	5	26	9	NO	1	0
778	5	27	9	NO	1	0
779	5	28	9	NO	1	0
780	5	29	9	NO	1	0
781	5	30	9	NO	1	0
782	5	31	9	NO	1	0
783	5	32	9	NO	1	0
784	5	17	10	NO	1	0
785	5	18	10	NO	1	0
786	5	19	10	NO	1	0
787	5	20	10	NO	1	0
788	5	21	10	NO	1	0
789	5	22	10	NO	1	0
790	5	23	10	NO	1	0
791	5	24	10	NO	1	0
792	5	25	10	NO	1	0
793	5	26	10	NO	1	0
794	5	27	10	NO	1	0
795	5	28	10	NO	1	0
796	5	29	10	NO	1	0
797	5	30	10	NO	1	0
798	5	31	10	NO	1	0
799	5	32	10	NO	1	0
800	6	17	11	NO	1	1
801	6	18	11	NO	1	1
802	6	19	11	NO	1	1
803	6	20	11	NO	1	1
804	6	21	11	NO	1	1
805	6	22	11	NO	1	1
806	6	23	11	NO	1	1
807	6	24	11	NO	1	1
808	6	25	11	NO	1	1
809	6	26	11	NO	1	1
810	6	27	11	NO	1	1
811	6	28	11	NO	1	1
812	6	29	11	NO	1	1
813	6	30	11	NO	1	1
814	6	31	11	NO	1	1
815	6	32	11	NO	1	1
816	6	17	12	NO	1	1
817	6	18	12	NO	1	1
818	6	19	12	NO	1	1
819	6	20	12	NO	1	1
820	6	21	12	NO	1	1
821	6	22	12	NO	1	1
822	6	23	12	NO	1	1
823	6	24	12	NO	1	1
824	6	25	12	NO	1	1
825	6	26	12	NO	1	1
826	6	27	12	NO	1	1
827	6	28	12	NO	1	1
828	6	29	12	NO	1	1
829	6	30	12	NO	1	1
830	6	31	12	NO	1	1
831	6	32	12	NO	1	1
832	6	17	13	NO	1	1
833	6	18	13	NO	1	1
834	6	19	13	NO	1	1
835	6	20	13	NO	1	1
836	6	21	13	NO	1	1
837	6	22	13	NO	1	1
838	6	23	13	NO	1	1
839	6	24	13	NO	1	1
840	6	25	13	NO	1	1
841	6	26	13	NO	1	1
842	6	27	13	NO	1	1
843	6	28	13	NO	1	1
844	6	29	13	NO	1	1
845	6	30	13	NO	1	1
846	6	31	13	NO	1	1
847	6	32	13	NO	1	1
848	6	17	14	NO	1	1
849	6	18	14	NO	1	1
850	6	19	14	NO	1	1
851	6	20	14	NO	1	1
852	6	21	14	NO	1	1
853	6	22	14	NO	1	1
854	6	23	14	NO	1	1
855	6	24	14	NO	1	1
856	6	25	14	NO	1	1
857	6	26	14	NO	1	1
858	6	27	14	NO	1	1
859	6	28	14	NO	1	1
860	6	29	14	NO	1	1
861	6	30	14	NO	1	1
862	6	31	14	NO	1	1
863	6	32	14	NO	1	1
864	6	17	15	NO	1	1
865	6	18	15	NO	1	1
866	6	19	15	NO	1	1
867	6	20	15	NO	1	1
868	6	21	15	NO	1	1
869	6	22	15	NO	1	1
870	6	23	15	NO	1	1
871	6	24	15	NO	1	1
872	6	25	15	NO	1	1
873	6	26	15	NO	1	1
874	6	27	15	NO	1	1
875	6	28	15	NO	1	1
876	6	29	15	NO	1	1
877	6	30	15	NO	1	1
878	6	31	15	NO	1	1
879	6	32	15	NO	1	1
880	6	17	16	NO	1	1
881	6	18	16	NO	1	1
882	6	19	16	NO	1	1
883	6	20	16	NO	1	1
884	6	21	16	NO	1	1
885	6	22	16	NO	1	1
886	6	23	16	NO	1	1
887	6	24	16	NO	1	1
888	6	25	16	NO	1	1
889	6	26	16	NO	1	1
890	6	27	16	NO	1	1
891	6	28	16	NO	1	1
892	6	29	16	NO	1	1
893	6	30	16	NO	1	1
894	6	31	16	NO	1	1
895	6	32	16	NO	1	1
896	6	17	17	NO	1	1
897	6	18	17	NO	1	1
898	6	19	17	NO	1	1
899	6	20	17	NO	1	1
900	6	21	17	NO	1	1
901	6	22	17	NO	1	1
902	6	23	17	NO	1	1
903	6	24	17	NO	1	1
904	6	25	17	NO	1	1
905	6	26	17	NO	1	1
906	6	27	17	NO	1	1
907	6	28	17	NO	1	1
908	6	29	17	NO	1	1
909	6	30	17	NO	1	1
910	6	31	17	NO	1	1
911	6	32	17	NO	1	1
912	6	17	18	NO	1	1
913	6	18	18	NO	1	1
914	6	19	18	NO	1	1
915	6	20	18	NO	1	1
916	6	21	18	NO	1	1
917	6	22	18	NO	1	1
918	6	23	18	NO	1	1
919	6	24	18	NO	1	1
920	6	25	18	NO	1	1
921	6	26	18	NO	1	1
922	6	27	18	NO	1	1
923	6	28	18	NO	1	1
924	6	29	18	NO	1	1
925	6	30	18	NO	1	1
926	6	31	18	NO	1	1
927	6	32	18	NO	1	1
928	6	17	19	NO	1	1
929	6	18	19	NO	1	1
